@@301015	##	fo
Conductor	conductor	nn1
Leopold	leopold	np1
Anton	anton	np1
Stanislaw	stanislaw	np1
Stokowski	stokowski	np1_nn1
has	have	vhz
a	a	at1
way	way	nn1
of	of	io
taking	take	vvg
his	his	appge
Philadelphia	philadelphia	np1
audiences	audience	nn2
to	to	ii
account	account	nn1
.	.	y
Last	last	md
week	week	nnt1
they	they	pphs2
annoyed	annoy	vvd@
him	him	ppho1
by	by	ii
coming	come	vvg
late	late	rr_jj
to	to	ii
a	a	at1
concert	concert	nn1
,	,	y
clattering	clatter	vvg
down	down	rp_ii@
the	the	at
aisles	aisle	nn2
,	,	y
banging	bang	vvg
down	down	rp
seats	seat	nn2
.	.	y
He	he	pphs1
stopped	stop	vvd
the	the	at
music	music	nn1
,	,	y
wheeled	wheel	vvn_vvd
on	on	ii
them	them	ppho2
:	:	y
"	"	"
Please	please	rr
,	,	y
please	please	rr
do	do	vd0
n't	n't	xx
make	make	vvi
those	those	dd2
noises	noise	nn2
.	.	y
They	they	pphs2
are	be	vbr
very	very	rg
distracting	distract	jj@
.	.	y
We	we	ppis2
work	work	vv0
hard	hard	rr
all	all	db
week	week	nnt1
to	to	to
give	give	vvi
you	you	ppy
this	this	dd1
music	music	nn1
,	,	y
but	but	ccb
I	i	ppis1
can	can	vm
not	not	xx
do	do	vdi
my	my	appge
best	best	jjt
without	without	iw_rr%
your	your	appge
aid	aid	nn1
.	.	y
I	i	ppis1
'll	will	vm
give	give	vvi
you	you	ppy
my	my	appge
best	best	jjt
or	or	cc
I	i	ppis1
wo	will	vm
n't	n't	xx
give	give	vvi
you	you	ppy
anything	anything	pn1
.	.	y
It	it	pph1
is	be	vbz
for	for	if
you	you	ppy
to	to	to
choose	choose	vvi
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
ushers	usher	nn2%
mistook	mistake	vvd
the	the	at
pause	pause	nn1
for	for	if
the	the	at
end	end	nn1
of	of	io
the	the	at
number	number	nn1
,	,	y
admitted	admit	vvd_vvn
more	more	dar
people	people	nn
.	.	y
Conductor	conductor	nn1
Stokowski	stokowski	nn1_np1	
sprang	spring	vvd
off	off	rp_ii
his	his	appge
dais	dais	nn1
and	and	cc
off	off	ii_rp
the	the	at
stage	stage	nn1
.	.	y
Philadelphians	philadelphian	nn2_np1@
caught	catch	vvd_vvn
their	their	appge
breaths	breath	nn2
,	,	y
sat	sit	vvd
still	still	jj
as	as	csa
pins	pin	nn2
till	till	cs
he	he	pphs1
came	come	vvd
back	back	rp
,	,	y
started	start	vvd
the	the	at
concert	concert	nn1
for	for	if
the	the	at
third	third	md
time	time	nnt1
.	.	y
