@@163769	##	fo
Paris	paris	np1
despatches	despatch	nn2
announce	announce	vv0
that	that	cst_dd1
"	"	"
nearly	nearly	rr
everything	everything	pn1
is	be	vbz
in	in	ii
readiness	readiness	nn1
"	"	"
for	for	if
the	the	at
1924	1924	mc
Olympic	olympic	jj
Games	game	nn2
at	at	ii
Colombes	colombes	np2_nn2@	
,	,	y
seven	seven	mc
miles	mile	nnu2
from	from	ii
the	the	at
city	city	nn1
.	.	y
The	the	at
stadium	stadium	nn1
,	,	y
though	though	cs
not	not	xx
yet	yet	rr
complete	complete	vv0_jj
,	,	y
already	already	rr
seats	seat	nn2_vvz%
32,000	32,000	mc
.	.	y
The	the	at
fields	field	nn2
and	and	cc
track	track	vv0@_nn1
within	within	rl@
are	be	vbr
long	long	jj
since	since	rr@
done	do	vdn
,	,	y
the	the	at
latter	latter	da
being	be	nn1%
of	of	io
red	red	jj
scoria	scoria	nn1
(	(	y
volcanic	volcanic	jj
cinders	cinder	nn2
)	)	y
.	.	y
