@@220457	##	fo
Western	western	jj_np1
railroads	railroad	nn2
wanted	want	vvd_vvn
a	a	at1
general	general	jj_nn1
freight	freight	nn1
rate	rate	nn1
increase	increase	nn1
of	of	io
5	5	mc
percent	percent	nnu
;	;	y
the	the	at
Interstate	interstate	nn1_jj@
Commerce	commerce	nn1
Commission	commission	nn1
investigated	investigate	vvn_vvd
for	for	if
more	more	dar
than	than	csn
a	a	at1
year	year	nnt1
and	and	cc
last	last	md
week	week	nnt1
said	say	vvd
,	,	y
"	"	"
No	no	uh
.	.	y
"	"	"
Its	its	appge
report	report	nn1
asserted	assert	vvd
that	that	cst_dd1
,	,	y
"	"	"
so	so	rg
far	far	rr
as	as	csa
the	the	at
major	major	jj
portion	portion	nn1
of	of	io
the	the	at
western	western	jj
district	district	nn1
is	be	vbz
concerned	concerned	jj
,	,	y
no	no	at
financial	financial	jj
emergency	emergency	nn1
exists	exist	vvz
.	.	y
"	"	"
<P>	<p>	null	
Although	although	cs
western	western	jj
carriers	carrier	nn2
scowled	scowl	vvd
to	to	to
see	see	vvi
hopes	hope	nn2
of	of	io
extra	extra	jj
dividends	dividend	nn2
go	go	vv0
skipping	skip	vvg
off	off	rp
,	,	y
yet	yet	rr
they	they	pphs2
could	could	vm
be	be	vbi
thankful	thankful	jj
that	that	cst
the	the	at
I.	i.-	np1
C.	c.-a	np1
C.	c.-a	np1
had	have	vhd
not	not	xx
bowed	bow	vvn
to	to	ii
farmers	farmer	nn2
'	'	ge
demands	demand	nn2
and	and	cc
made	make	vvn
them	them	ppho2
cut	cut	vvi
rates	rate	nn2
for	for	if
agricultural	agricultural	jj
products	product	nn2
.	.	y
<P>	<p>	null	
Philip	philip	np1
J.	j.-a	np1
Roosevelt	roosevelt	np1
,	,	y
who	who	pnqs
organized	organize	vvd
the	the	at
Northwestern	northwestern	jj
Railroad	railroad	nn1
Security	security	nn1
Holders	holder	nn2
'	'	ge
Committee	committee	nn1
,	,	y
shouted	shout	vvd
fretfully	fretfully	rr
;	;	y
blamed	blame	vvd_vvn
the	the	at
railroad	railroad	nn1
executives	executive	nn2
for	for	if
allowing	allow	vvg
the	the	at
I.	i.-	np1
C.	c.-a	np1
C.	c.-a	np1
to	to	to
deny	deny	vvi
them	them	ppho2
a	a	at1
rightful	rightful	jj
increase	increase	nn1
;	;	y
said	say	vvd
that	that	cst
his	his	appge
committee	committee	nn1
would	would	vm
take	take	vvi
the	the	at
case	case	nn1
to	to	ii
the	the	at
courts	court	nn2
if	if	cs
necessary	necessary	jj
.	.	y
