@@220188	##	fo
Sixty-nine	sixty-nine	mc
of	of	io
the	the	at
275	275	mc
Stock	stock	nn1
Exchange	exchange	nn1
seats	seat	nn2
recently	recently	rr
authorized	authorize	vvn_jj
had	have	vhd
last	last	md
week	week	nnt1
been	be	vbn
sold	sell	vvn
.	.	y
Recent	recent	jj
sales	sales	nn
have	have	vh0
not	not	xx
been	be	vbn
accompanied	accompany	vvn
by	by	ii
any	any	dd
price	price	nn1
announcements	announcement	nn2
.	.	y
Inasmuch	inasmuch	cs21
as	as	cs22
early	early	jj_rr
sales	sales	nn
in	in	ii
which	which	ddq
the	the	at
prices	price	nn2
were	be	vbdr
announced	announce	vvn
showed	show	vvd
that	that	cst
the	the	at
new	new	jj
rights	right	nn2
were	be	vbdr
selling	sell	vvg
at	at	ii
considerably	considerably	rr
under	under	ii
their	their	appge
theoretical	theoretical	jj
$125,000	$125,000	nnu
value	value	nn1
,	,	y
present	present	jj_nn1
silence	silence	nn1
on	on	ii
prices	price	nn2
would	would	vm
indicate	indicate	vvi
that	that	cst
the	the	at
seats	seat	nn2
are	be	vbr
still	still	rr
going	go	vvg
at	at	ii
under	under	ii
par	par	nn1
.	.	y
