@@254393	##	fo
Political	political	jj
news	news	nn1
from	from	ii
Tokio	tokio	np1
is	be	vbz
full	full	jj
of	of	io
ominous	ominous	jj
rumblings	rumbling	nn2
,	,	y
but	but	ccb
thus	thus	rr
far	far	rr
the	the	at
Kato	kato	nn1_np1
government	government	nn1
has	have	vhz
withstood	withstand	vvn
the	the	at
onslaughts	onslaught	nn2
of	of	io
the	the	at
opposition	opposition	nn1
.	.	y
The	the	at
House	house	nn1
of	of	io
Peers	peer	nn2
called	call	vvn
upon	upon	ii
the	the	at
government	government	nn1
,	,	y
of	of	io
which	which	ddq
Baron	baron	nnb
Kato	kato	np1
is	be	vbz
Prime	prime	jj
Minister	minister	nn1
,	,	y
to	to	to
"	"	"
consolidate	consolidate	vvi
its	its	appge
diplomatic	diplomatic	jj
policy	policy	nn1
,	,	y
"	"	"
describing	describe	vvg
it	it	pph1
as	as	ii
"	"	"
retrogressive	retrogressive	jj
and	and	cc
weak	weak	jj
"	"	"
- particularly	--particularly	rr	
in	in	ii
China	china	np1
.	.	y
This	this	dd1
gave	give	vvd
the	the	at
cue	cue	nn1
to	to	ii
the	the	at
opposition	opposition	nn1
in	in	ii
the	the	at
Lower	low	jjr
House	house	nn1
,	,	y
who	who	pnqs
brought	bring	vvd
forward	forward	rl
a	a	at1
motion	motion	nn1
expressing	express	vvg
lack	lack	nn1
of	of	io
confidence	confidence	nn1
in	in	ii
the	the	at
Cabinet	cabinet	nn1
.	.	y
Kato	kato	nn1_np1@
,	,	y
however	however	rr
,	,	y
was	be	vbdz
strong	strong	jj_rr%
enough	enough	rr
to	to	to
defeat	defeat	vvi
it	it	pph1
by	by	ii
an	an	at1
overwhelming	overwhelming	jj
majority	majority	nn1
.	.	y
<P>	<p>	null	
Kato	kato	nn1_np1@
may	may	vm
attempt	attempt	vvi
further	far	rrr_jjr@
to	to	to
strengthen	strengthen	vvi
his	his	appge
position	position	nn1
by	by	ii
embracing	embrace	vvg
a	a	at1
measure	measure	nn1
granting	grant	vvg
some	some	dd
extension	extension	nn1
of	of	io
suffrage	suffrage	nn1
.	.	y
