@@299719	##	fo
Harry	harry	np1
Micajah	micajah	np1
Daugherty	daugherty	np1
,	,	y
President	president	nnb
Harding	harding	np1
's	's	ge
Attorney-General	attorney-general	nn1
,	,	y
the	the	at
man	man	nn1
who	who	pnqs
,	,	y
as	as	csa
boss	boss	nn1
of	of	io
the	the	at
Ohio	ohio	np1
Gang	gang	nn1
,	,	y
was	be	vbdz
second	second	md_nnt1
only	only	rr
to	to	ii
Albert	albert	np1
Bacon	bacon	np1
Fall	fall	nn1_vv0
in	in	ii
bringing	bring	vvg
disrepute	disrepute	nn1
to	to	ii
the	the	at
Harding	harding	np1
Administration	administration	nn1
,	,	y
stepped	step	vvd_vvn
off	off	rp_ii
a	a	at1
boat	boat	nn1
from	from	ii
Europe	europe	np1
last	last	md
week	week	nnt1
.	.	y
Interviewed	interview	vvn
by	by	ii
newsgatherers	newsgatherers	nn2	
,	,	y
he	he	pphs1
said	say	vvd
:	:	y
"	"	"
I	i	ppis1
've	have	vh0
done	do	vdn
my	my	appge
share	share	nn1
for	for	if
the	the	at
Republican	republican	nn1_jj@
Party	party	nn1
.	.	y
I	i	ppis1
'm	be	vbm
through	through	rp@
with	with	iw
politics	politics	nn1
and	and	cc
wo	will	vm
n't	n't	xx
take	take	vvi
part	part	nn1
in	in	ii
this	this	dd1
campaign	campaign	nn1
.	.	y
"	"	"
