@@300380	##	fo
Milan	milan	np1
,	,	y
neither	neither	rr
seaport	seaport	nn1
nor	nor	cc
lake	lake	nn1
town	town	nn1
,	,	y
viewed	view	vvn_vvd
with	with	iw
alarm	alarm	nn1
increasing	increase	vvg_jj
numbers	number	nn2
of	of	io
commercial	commercial	jj
hydroplanes	hydroplane	nn2
which	which	ddq
dotted	dot	vvd
the	the	at
sky	sky	nn1
above	above	ii
the	the	at
city	city	nn1
,	,	y
but	but	ccb
never	never	rr
descended	descend	vvn_vvd
.	.	y
Enterprising	enterprising	jj
Milanese	milanese	nn_np2
therefore	therefore	rr
chose	choose	vvd
to	to	to
build	build	vvi
an	an	at1
artificial	artificial	jj
lake	lake	nn1
where	where	rrq_cs
seaplanes	seaplane	nn2
may	may	vm
alight	alight	vvi
.	.	y
Surrounding	surround	vvg_jj
will	will	vm
be	be	vbi
hangars	hangar	nn2
,	,	y
offices	office	nn2
,	,	y
hotels	hotel	nn2
.	.	y
But	but	ccb
already	already	rr
,	,	y
like	like	ii
a	a	at1
huge	huge	jj
glittering	glitter	jj
coffin	coffin	nn1
,	,	y
the	the	at
oblong	oblong	jj_nn1
water	water	nn1
field	field	nn1
waits	wait	vvz
for	for	if
hydroplanes	hydroplane	nn2
.	.	y
<P>	<p>	null	
No	no	at
less	less	dar
innovation	innovation	nn1
is	be	vbz
at	at	ii
Turin	turin	np1
where	where	rrq_cs
,	,	y
on	on	ii
the	the	at
roof	roof	nn1
of	of	io
the	the	at
Fiat	fiat	np1_nn1@
factories	factory	nn2
,	,	y
an	an	at1
automobile	automobile	nn1
race	race	nn1
course	course	nn1
has	have	vhz
been	be	vbn
built	build	vvn
.	.	y
