@@220203	##	fo
With	with	iw
the	the	at
end	end	nn1
of	of	io
the	the	at
coal	coal	nn1
shortage	shortage	nn1
in	in	ii
sight	sight	nn1
,	,	y
however	however	rgqv
distantly	distantly	rr
,	,	y
Attorney	attorney	nn1
General	general	jj
Daugherty	daugherty	nn1
is	be	vbz
taking	take	vvg
steps	step	nn2
to	to	to
prevent	prevent	vvi
profiteering	profiteering	nn1_vvg@
in	in	ii
anthracite	anthracite	nn1
in	in	ii
the	the	at
future	future	nn1_jj
.	.	y
He	he	pphs1
ordered	order	vvd
filed	file	vvn_vvd
in	in	ii
the	the	at
United	united	np1
States	state	np1
District	district	nn1
Court	court	nn1
at	at	ii
New	new	np1
York	york	np1
a	a	at1
final	final	jj
decree	decree	nn1
for	for	if
separation	separation	nn1
of	of	io
the	the	at
Lehigh	lehigh	nn1_np1
Valley	valley	nn1_np1@
Railroad	railroad	nn1
Company	company	nn1
from	from	ii
its	its	appge
coal	coal	nn1
subsidiaries	subsidiary	nn2
,	,	y
pursuant	pursuant	ii21
to	to	ii22
the	the	at
Supreme	supreme	jj
Court	court	nn1
order	order	nn1
.	.	y
<P>	<p>	null	
Mild	mild	jj
weather	weather	nn1
eased	ease	vvd
the	the	at
suffering	suffering	nn1
caused	cause	vvn
by	by	ii
the	the	at
shortage	shortage	nn1
and	and	cc
quickened	quicken	jj@_vvd_vvn
coal	coal	nn1
movements	movement	nn2
.	.	y
In	in	ii31
response	response	ii32
to	to	ii33
the	the	at
Walsh	walsh	np1
resolution	resolution	nn1
in	in	ii
the	the	at
Senate	senate	nn1
,	,	y
the	the	at
Interstate	interstate	nn1_jj@
Commerce	commerce	nn1
Commission	commission	nn1
refused	refuse	vvd_vvn
to	to	to
lay	lay	vvi
an	an	at1
embargo	embargo	nn1
upon	upon	ii
coal	coal	nn1
exports	export	vvz_nn2
to	to	ii
Canada	canada	np1
in	in	bcl21
order	order	bcl22
to	to	to
benefit	benefit	vvi
New	new	np1
England	england	np1
.	.	y
