@@254345	##	fo
The	the	at
68th	68th	md
Congress	congress	nn1
can	can	vm
be	be	vbi
called	call	vvn
into	into	ii
special	special	jj
session	session	nnt1
at	at	ii
any	any	dd
time	time	nnt1
be	be	vbi
fore	fore	rr
the	the	at
regular	regular	jj
date	date	nn1
for	for	if
convening	convene	vvg_jj
nine	nine	mc
months	month	nnt2
hence	hence	rr
.	.	y
It	it	pph1
rests	rest	vvz
with	with	iw
the	the	at
President	president	nn1
.	.	y
But	but	ccb
President	president	nnb
Harding	harding	np1
has	have	vhz
allowed	allow	vvn
it	it	pph1
to	to	to
be	be	vbi
understood	understand	vvn
that	that	cst
he	he	pphs1
will	will	vm
not	not	xx
convene	convene	vvi
the	the	at
new	new	jj
Congress	congress	nn1
until	until	ii@_cs
December	december	npm1
,	,	y
and	and	cc
for	for	if
three	three	mc
good	good	jj
reasons	reason	nn2
:	:	y
<P>	<p>	null	
1	1	mc1
.	.	y
The	the	at
President	president	nn1
and	and	cc
Mr.	mr.-	nnb
Hughes	hughes	np1
can	can	vm
develop	develop	vvi
a	a	at1
foreign	foreign	jj
policy	policy	nn1
more	more	rgr_rrr
easily	easily	rr
without	without	iw
Congress	congress	nn1
than	than	csn
with	with	iw
.	.	y
<P>	<p>	null	
2	2	mc
.	.	y
The	the	at
new	new	jj
Congress	congress	nn1
will	will	vm
generate	generate	vvi
new	new	jj
opposition	opposition	nn1
to	to	ii
the	the	at
President	president	nn1
in	in	ii
both	both	db2
home	home	rl_nn1
and	and	cc
foreign	foreign	jj
affairs	affair	nn2
.	.	y
<P>	<p>	null	
3	3	mc
.	.	y
Business	business	nn1
is	be	vbz
happier	happy	jjr
when	when	cs
the	the	at
Capitol	capitol	np1
is	be	vbz
deserted	desert	vvn_jj
.	.	y
Legislation	legislation	nn1
and	and	cc
rumors	rumor	nn2
of	of	io
legislation	legislation	nn1
cause	cause	nn1_vv0
prices	price	nn2
to	to	to
fluctuate	fluctuate	vvi
.	.	y
Besides	besides	rr
,	,	y
Senators	senator	nn2
Borah	borah	np1_nn1@
,	,	y
Johnson	johnson	np1
,	,	y
Underwood	underwood	np1
are	be	vbr
among	among	ii
those	those	dd2
booking	book	vvg_nn1
passage	passage	nn1
to	to	ii
Europe	europe	np1
.	.	y
