@@164274	##	fo
After	after	ii
having	have	vhg
been	be	vbn
before	before	ii
Parliament	parliament	nn1
for	for	if
seven	seven	mc
years	year	nnt2
,	,	y
the	the	at
Social	social	jj
Insurance	insurance	nn1
Bill	bill	nn1_np1
was	be	vbdz
finally	finally	rr
passed	pass	vvn_vvd
,	,	y
last	last	md
week	week	nnt1
,	,	y
in	in	ii
time	time	nnt1
to	to	to
win	win	vvi
votes	vote	nn2
in	in	ii
the	the	at
general	general	jj_nn1
election	election	nn1
scheduled	schedule	vvn
for	for	if
this	this	dd1
Spring	spring	nn1
.	.	y
<P>	<p>	null	
The	the	at
new	new	jj
measure	measure	nn1
will	will	vm
eventually	eventually	rr
provide	provide	vvi
disability	disability	nn1
benefits	benefit	nn2
and	and	cc
old	old	jj
age	age	nn1
pensions	pension	nn2
for	for	if
approximately	approximately	rr
half	half	db
the	the	at
citizens	citizen	nn2
of	of	io
France	france	np1
.	.	y
For	for	if
this	this	dd1
purpose	purpose	nn1
an	an	at1
insurance	insurance	nn1
fund	fund	nn1
totaling	total	vvg
$4,000,000,000	$4,000,000,000	nnu
will	will	vm
be	be	vbi
gradually	gradually	rr
amassed	amass	vvn
by	by	ii
levying	levy	vvg
a	a	at1
special	special	jj
tax	tax	nn1
upon	upon	ii
employers	employer	nn2
and	and	cc
employees	employee	nn2
which	which	ddq
is	be	vbz
expected	expect	vvn_jj
to	to	to
bring	bring	vvi
in	in	rp
$200,000,000	$200,000,000	nnu
per	per	ii
year	year	nnt1
.	.	y
While	while	cs
the	the	at
fund	fund	nn1
is	be	vbz
building	build	vvg@
up	up	rp_ii@
the	the	at
insurance	insurance	nn1
will	will	vm
come	come	vvi
increasingly	increasingly	rr
and	and	cc
proportionately	proportionately	rr
into	into	ii
effect	effect	nn1
.	.	y
