@@254925	##	fo
The	the	at
Merry	merry	jj
Widow	widow	nn1
first	first	md
appeared	appear	vvd_vvn@
in	in	ii
Manhattan	manhattan	np1
in	in	ii
1907	1907	mc
,	,	y
was	be	vbdz
last	last	md
revived	revive	vvn_vvd
in	in	ii
1921	1921	mc
.	.	y
The	the	at
Widow	widow	nn1
of	of	io
the	the	at
present	present	jj_nn1
revival	revival	nn1
is	be	vbz
a	a	at1
comely	comely	jj
Dutchwoman	dutchwoman	nn1	
,	,	y
Beppie	beppie	np1	
de	de	np1
Vries	vries	np1
,	,	y
who	who	pnqs
sings	sing	vvz
Franz	franz	np1
Lehar	lehar	np1	
's	's	ge
score	score	nn1
considerably	considerably	rr
better	better	rrr_jjr
than	than	csn
the	the	at
rest	rest	nn1
of	of	io
the	the	at
cast	cast	nn1@_jj@
and	and	cc
wheels	wheel	vvz_nn2
through	through	ii
the	the	at
famed	famed	jj
waltz	waltz	nn1
with	with	iw
the	the	at
requisite	requisite	jj_nn1
abandon	abandon	nn1@_vv0
.	.	y
