@@220047	##	fo
The	the	at
little	little	jj
eight-page	eight-page	jj_nn1
newspapers	newspaper	nn2
of	of	io
Paris	paris	np1
,	,	y
brilliant	brilliant	jj
,	,	y
powerful	powerful	jj
and	and	cc
many	many	da2
,	,	y
continue	continue	vv0
their	their	appge
diurnal	diurnal	jj
animadversions	animadversions	nn2
against	against	ii
the	the	at
United	united	np1
States	state	np1
.	.	y
Leading	lead	vvg
the	the	at
field	field	nn1
are	be	vbr
the	the	at
Matin	matin	np1
(	(	y
edited	edit	vvn
by	by	ii
Stephen	stephen	np1
Lausanne	lausanne	np1
,	,	y
a	a	at1
welcome	welcome	jj
guest	guest	nn1
in	in	ii
many	many	da2
American	american	jj
homes	home	nn2
)	)	y
,	,	y
the	the	at
semi-official	semi-official	jj_nn1
Temps	temp	nn2
,	,	y
the	the	at
Midi	midi	np1
,	,	y
the	the	at
Liberte	liberte	nn1_np1
.	.	y
The	the	at
text	text	nn1
,	,	y
as	as	ii
a	a	at1
rule	rule	nn1
,	,	y
is	be	vbz
either	either	rr
the	the	at
Washington	washington	np1
limitation	limitation	nn1
of	of	io
armaments	armament	nn2
plan	plan	vv0_nn1
or	or	cc
the	the	at
debts	debt	nn2
.	.	y
Exhibit	exhibit	vv0
"	"	"
A	a	zz1
"	"	"
from	from	ii
the	the	at
Liberte	liberte	np1_nn1
:	:	y
"	"	"
We	we	ppis2
were	be	vbdr
the	the	at
victims	victim	nn2
at	at	ii
Washington	washington	np1
of	of	io
an	an	at1
Anglo-American	anglo-american	jj
combination	combination	nn1
and	and	cc
two	two	mc
questions	question	nn2
of	of	io
money	money	nn1
prevent	prevent	vv0
us	us	ppio2
from	from	ii
escaping	escape	vvg_jj
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
general	general	jj_nn1
talk	talk	nn1
might	might	vm
be	be	vbi
summed	sum	vvn
up	up	rp
thus	thus	rr
:	:	y
"	"	"
We	we	ppis2
will	will	vm
accept	accept	vvi
the	the	at
Treaty	treaty	nn1
since	since	cs
it	it	pph1
is	be	vbz
only	only	rr
for	for	if
ten	ten	mc
years	year	nnt2
.	.	y
We	we	ppis2
will	will	vm
pay	pay	vvi
the	the	at
debts	debt	nn2
,	,	y
if	if	cs
you	you	ppy
insist	insist	vv0
;	;	y
but	but	ccb
not	not	xx
now	now	rt
.	.	y
"	"	"
