@@220222	##	fo
At	at	ii
the	the	at
conclusion	conclusion	nn1
of	of	io
the	the	at
Lausanne	lausanne	np1
Conference	conference	nn1
last	last	md
month	month	nnt1
the	the	at
Allies	ally	nn2
handed	hand	vvd_vvn
Ismet	ismet	np1
Pasha	pasha	nna
,	,	y
Turkish	turkish	jj
Emissary	emissary	nn1_np1
,	,	y
a	a	at1
treaty	treaty	nn1
which	which	ddq
contained	contain	vvd
their	their	appge
final	final	jj_nn1
peace	peace	nn1
terms	term	nn2
.	.	y
Ismet	ismet	nn1_np1@	
could	could	vm
not	not	xx
agree	agree	vvi
to	to	to
sign	sign	vvi
it	it	pph1
,	,	y
and	and	cc
so	so	rr_cs@
it	it	pph1
has	have	vhz
been	be	vbn
taken	take	vvn
to	to	ii
Angora	angora	nn1
for	for	if
the	the	at
approval	approval	nn1
or	or	cc
rejection	rejection	nn1
of	of	io
the	the	at
National	national	jj
Assembly	assembly	nn1
.	.	y
If	if	cs
the	the	at
Turks	turk	nn2
refuse	refuse	vv0
to	to	to
sign	sign	vvi
war	war	nn1
will	will	vm
follow	follow	vvi
.	.	y
