@@152220	##	fo
John	john	np1
Adams	adams	np1
Abbott	abbott	np1
,	,	y
Bostonian	bostonian	jj_nn1@
,	,	y
descendant	descendant	nn1
of	of	io
President	president	nnb
John	john	np1
Adams	adams	np1
,	,	y
odist	odist	nn1	
of	of	io
his	his	appge
class	class	nn1
at	at	ii
Harvard	harvard	np1
(	(	y
'	'	ge
25	25	mc
)	)	y
,	,	y
recently	recently	rr
jailed	jail	vvn
at	at	ii
Rome	rome	np1
charged	charge	vvd
with	with	iw
"	"	"
speaking	speak	vvg
disrespectfully	disrespectfully	rr
"	"	"
of	of	io
Premier	premier	jj_nn1
Mussolini	mussolini	np1
(	(	y
TIME	time	nnt1
,	,	y
May	may	npm1
10	10	mc
)	)	y
,	,	y
was	be	vbdz
released	release	vvn
last	last	md
week	week	nnt1
by	by	ii
the	the	at
examining	examine	vvg
magistrate	magistrate	nn1
,	,	y
who	who	pnqs
dismissed	dismiss	vvd
the	the	at
charge	charge	nn1
.	.	y
<P>	<p>	null	
Mr.	mr.-	nnb
Abbott	abbott	np1
said	say	vvd
:	:	y
"	"	"
I	i	ppis1
have	have	vh0
nothing	nothing	pn1
but	but	ii_ccb
praise	praise	nn1_vv0
for	for	if
the	the	at
keepers	keeper	nn2
and	and	cc
officials	official	nn2
of	of	io
the	the	at
Regina	regina	np1
Coeli	coeli	np1_jj_nn1
Prison	prison	nn1
.	.	y
True	true	jj
,	,	y
after	after	cs_ii
the	the	at
first	first	md
half	half	db_nn1@
day	day	nnt1
's	's	ge
solitary	solitary	jj
confinement	confinement	nn1
I	i	ppis1
was	be	vbdz
placed	place	vvn
with	with	iw
common	common	jj
criminals	criminal	nn2
.	.	y
Among	among	ii
my	my	appge
companions	companion	nn2
was	be	vbdz
one	one	mc1
man	man	nn1
awaiting	await	vvg
trial	trial	nn1
for	for	if
stealing	steal	vvg
quantities	quantity	nn2
of	of	io
cheese	cheese	nn1
.	.	y
Another	another	dd1
was	be	vbdz
accused	accuse	vvn
of	of	io
murdering	murder	vvg
a	a	at1
man	man	nn1
who	who	pnqs
had	have	vhd
attempted	attempt	vvn
to	to	to
attack	attack	vvi
his	his	appge
daughter	daughter	nn1
.	.	y
But	but	ccb
this	this	dd1
is	be	vbz
part	part	nn1
of	of	io
the	the	at
country	country	nn1
's	's	ge
system	system	nn1
.	.	y
"	"	"
