@@220224	##	fo
Mustapha	mustapha	np1
Kemal	kemal	np1
Pasha	pasha	nna
,	,	y
returned	return	vvn_vvd
to	to	ii
Angora	angora	nn1
from	from	ii
his	his	appge_ppge@
long	long	jj_rr
political	political	jj
campaign	campaign	nn1
in	in	ii
the	the	at
country	country	nn1
districts	district	nn2
,	,	y
is	be	vbz
now	now	rt_cs%
about	about	rpk
to	to	to
devote	devote	vvi
himself	himself	ppx1
to	to	ii
the	the	at
difficulties	difficulty	nn2
of	of	io
swaying	sway	vvg
the	the	at
National	national	jj
Assembly	assembly	nn1
to	to	ii
his	his	appge
will	will	nn1@
.	.	y
Although	although	cs
Mustapha	mustapha	np1
is	be	vbz
regarded	regard	vvn
as	as	ii
the	the	at
savior	savior	nn1
of	of	io
his	his	appge
country	country	nn1
,	,	y
at	at	ii
Angora	angora	nn1
there	there	ex_rl
are	be	vbr
many	many	da2
who	who	pnqs
seek	seek	vv0
his	his	appge
political	political	jj
downfall	downfall	nn1
.	.	y
He	he	pphs1
had	have	vhd
this	this	dd1
in	in	ii
view	view	nn1
,	,	y
no	no	rr21
doubt	doubt	rr22
,	,	y
when	when	cs_rrq
in	in	ii
addressing	address	vvg
the	the	at
Assembly	assembly	nn1
he	he	pphs1
said	say	vvd
:	:	y
"	"	"
The	the	at
coming	come	jj@
year	year	nnt1
may	may	vm
just	just	rr
as	as	rr21_rg
well	well	rr22
be	be	vbi
one	one	mc1
of	of	io
war	war	nn1
as	as	csa_ii@
one	one	mc1
of	of	io
peace	peace	nn1
.	.	y
"	"	"
