@@220146	##	fo
"	"	"
The	the	at
United	united	np1
States	state	np1
feels	feel	vvz
tight	tight	rr_jj
,	,	y
"	"	"
said	say	vvd
Soviet	soviet	jj
War	war	nn1
Commissar	commissar	np1_nn1
Clemence	clemence	np1
Voroshilov	voroshilov	np1
,	,	y
last	last	md
week	week	nnt1
,	,	y
haranguing	harangue	vvg
a	a	at1
Leningrad	leningrad	np1
conference	conference	nn1
of	of	io
The	the	at
Party	party	nn1
(	(	y
Communist	communist	jj_nn1@
)	)	y
.	.	y
"	"	"
I	i	ppis1
mean	mean	vv0
by	by	ii_rp%
tight	tight	jj_rr
,	,	y
"	"	"
continued	continue	vvd
Comrade	comrade	nnb
Voroshilov	voroshilov	np1
,	,	y
"	"	"
exactly	exactly	rr
what	what	ddq
I	i	ppis1
say	say	vv0
!	!	!
Grown	grow	vvn
gigantic	gigantic	jj
and	and	cc
bloated	bloated	jj
with	with	iw
capital	capital	nn1
like	like	ii
a	a	at1
giant	giant	jj_nn1
blood	blood	nn1
sausage	sausage	nn1
,	,	y
the	the	at
United	united	np1
States	state	np1
feels	feel	vvz
tight	tight	rr_jj
within	within	ii
its	its	appge
frontiers	frontier	nn2
.	.	y
"	"	"
<P>	<p>	null	
Lest	lest	cs
any	any	dd
dunderhead	dunderhead	nn1
should	should	vm
fail	fail	vvi
to	to	to
catch	catch	vvi
his	his	appge
drift	drift	nn1
,	,	y
War	war	nn1
Minister	minister	nn1
Voroshilov	voroshilov	np1
added	add	vvd
that	that	cst
there	there	ex
is	be	vbz
another	another	dd1
bloated	bloated	jj
blood	blood	nn1
sausage	sausage	nn1
which	which	ddq
feels	feel	vvz
tight	tight	rr_jj
,	,	y
namely	namely	rex
Great	great	np1
Britain	britain	np1
,	,	y
and	and	cc
that	that	cst_dd1
"	"	"
one	one	pn1
need	need	vm@
not	not	xx
be	be	vbi
particularly	particularly	rr
Bolshevik	bolshevik	jj
to	to	to
foresee	foresee	vvi
that	that	cst
a	a	at1
solution	solution	nn1
lies	lie	vvz_nn2
in	in	ii
armed	armed	jj
conflict	conflict	nn1
between	between	ii
them	them	ppho2
.	.	y
"	"	"
