@@300634	##	fo
At	at	ii
a	a	at1
banquet	banquet	nn1
given	give	vvn
in	in	ii
his	his	appge
honor	honor	nn1
at	at	ii
Crdoba	crdoba	np1
,	,	y
King	king	nnb
Alfonso	alfonso	np1
XIII	xiii	mc
,	,	y
referred	refer	vvn_vvd
to	to	ii
the	the	at
defamation	defamation	nn1
campaign	campaign	nn1
which	which	ddq
Seor	seor	np1
Vicente	vicente	np1
Blasco	blasco	np1
Ibanez	ibanez	np1
has	have	vhz
been	be	vbn
waging	wage	vvg
against	against	ii
him	him	ppho1
:	:	y
<P>	<p>	null	
"	"	"
I	i	ppis1
have	have	vh0
always	always	rr
done	do	vdn
my	my	appge
duty	duty	nn1
and	and	cc
that	that	dd1_cst
is	be	vbz
a	a	at1
great	great	jj
satisfaction	satisfaction	nn1
for	for	if
my	my	appge
conscience	conscience	nn1
.	.	y
I	i	ppis1
count	count	vv0
on	on	ii
my	my	appge
people	people	nn
and	and	cc
I	i	ppis1
assure	assure	vv0
you	you	ppy
that	that	cst
the	the	at
King	king	nn1
will	will	vm
die	die	vvi
at	at	ii
his	his	appge
post	post	nn1
and	and	cc
that	that	dd1
mud	mud	nn1
will	will	vm
not	not	xx
soil	soil	vvi
him	him	ppho1
.	.	y
"	"	"
<P>	<p>	null	
He	he	pphs1
declared	declare	vvd
that	that	cst
the	the	at
gallant	gallant	jj
officers	officer	nn2
of	of	io
the	the	at
army	army	nn1
in	in	ii
Morocco	morocco	np1
had	have	vhd
also	also	rr
been	be	vbn
slandered	slander	vvn
by	by	ii
the	the	at
now	now	rt
notorious	notorious	jj
novelist	novelist	nn1
:	:	y
<P>	<p>	null	
"	"	"
Such	such	da
calumnies	calumny	nn2
can	can	vm
not	not	xx
remain	remain	vvi
unpunished	unpunished	jj
.	.	y
He	he	pphs1
who	who	pnqs
so	so	rr
speaks	speak	vvz
outside	outside	ii21
of	of	ii22
Spain	spain	np1
and	and	cc
who	who	pnqs
has	have	vhz
on	on	ii
no	no	at
occasion	occasion	nn1
risked	risk	vvd
his	his	appge
life	life	nn1
for	for	if
her	her	ppho1
is	be	vbz
an	an	at1
enemy	enemy	nn1
to	to	ii
his	his	appge
flag	flag	nn1
.	.	y
May	may	np1%_npm1
God	god	np1
be	be	vbi
pleased	pleased	jj
to	to	to
enlighten	enlighten	vvi
this	this	dd1
bad	bad	jj
patriot	patriot	nn1
and	and	cc
pardon	pardon	vvi
him	him	ppho1
the	the	at
wrong	wrong	jj_nn1@
he	he	pphs1
has	have	vhz
done	do	vdn
Spain	spain	np1
.	.	y
"	"	"
