@@164170	##	fo
One	one	mc1
Herr	herr	nnb
Doktor	doktor	np1
Siegfried	siegfried	np1
Schiff	schiff	np1
,	,	y
66	66	mc
,	,	y
a	a	at1
Berlin	berlin	np1
physician	physician	nn1
,	,	y
said	say	vvd
sternly	sternly	rr
to	to	ii
reporters	reporter	nn2
on	on	ii
the	the	at
North	north	np1
Sea	sea	nnl1
Isle	isle	nnl1
of	of	io
Heligoland	heligoland	np1
,	,	y
last	last	md
week	week	nnt1
,	,	y
that	that	cst
he	he	pphs1
was	be	vbdz
about	about	rpk
to	to	to
take	take	vvi
a	a	at1
swim	swim	nn1
"	"	"
solely	solely	rr
for	for	if
exercise	exercise	nn1
.	.	y
"	"	"
Plunging	plunge	vvg
in	in	ii
Herr	herr	nnb
Doktor	doktor	np1
Schiff	schiff	np1
swam	swim	vvd
completely	completely	rr
around	around	ii
Heligoland	heligoland	np1
,	,	y
about	about	rg
three	three	mc
miles	mile	nnu2
,	,	y
in	in	ii
4	4	mc
hours	hour	nnt2
and	and	cc
35	35	mc
minutes	minute	nnt2
.	.	y
