@@254361	##	fo
Both	both	db2
branches	branch	nn2
of	of	io
the	the	at
New	new	np1
York	york	np1
State	state	nn1_np1@_vv0
Legislature	legislature	nn1
passed	pass	vvd_vvn
a	a	at1
resolution	resolution	nn1
asking	ask	vvg_nn1@
Congress	congress	nn1
to	to	to
modify	modify	vvi
the	the	at
Volstead	volstead	np1_nn1@
Act	act	nn1
.	.	y
Governor	governor	nnb
Smith	smith	np1
says	say	vvz
he	he	pphs1
will	will	vm
sign	sign	vvi
the	the	at
resolution	resolution	nn1
,	,	y
which	which	ddq
will	will	vm
be	be	vbi
sent	send	vvn
to	to	ii
every	every	at1
member	member	nn1
of	of	io
Congress	congress	nn1
as	as	ii31_rg
well	well	ii32
as	as	ii33_csa
to	to	ii
the	the	at
President	president	nn1
and	and	cc
the	the	at
Vice	vice	jj_nn1
President	president	nn1
.	.	y
<P>	<p>	null	
The	the	at
Democrats	democrat	nn2
,	,	y
with	with	iw
a	a	at1
wet	wet	jj
plank	plank	nn1
in	in	ii
their	their	appge
platform	platform	nn1
,	,	y
carried	carry	vvd_vvn
all	all	db
the	the	at
state	state	nn1
offices	office	nn2
last	last	md
November	november	npm1
.	.	y
Several	several	da2
Republicans	republican	nn2
,	,	y
with	with	iw
that	that	dd1
election	election	nn1
in	in	ii
mind	mind	nn1
,	,	y
joined	join	vvn_vvd
with	with	iw
the	the	at
Democrats	democrat	nn2
in	in	ii
passing	pass	vvg
the	the	at
resolution	resolution	nn1
.	.	y
Both	both	rr
Republicans	republican	nn2
and	and	cc
Democrats	democrat	nn2
know	know	vv0
well	well	rr
that	that	cst
there	there	ex
is	be	vbz
small	small	jj
chance	chance	nn1
of	of	io
Congress	congress	nn1
taking	take	vvg
their	their	appge
advice	advice	nn1
.	.	y
