@@164501	##	fo
William	william	np1
Berryman	berryman	np1
Scott	scott	np1
,	,	y
70	70	mc
,	,	y
great-great-grandson	great-great-grandson	nn1
of	of	io
Benjamin	benjamin	np1
Franklin	franklin	np1
,	,	y
was	be	vbdz
asked	ask	vvn
by	by	ii
Princeton	princeton	np1
University	university	nn1
to	to	to
continue	continue	vvi
teaching	teaching	nn1_vvg
geology	geology	nn1
for	for	if
two	two	mc
more	more	dar
years	year	nnt2
,	,	y
even	even	cs21
though	though	cs22
he	he	pphs1
has	have	vhz
already	already	rr
reached	reach	vvn
the	the	at
official	official	jj_nn1
retiring	retire	jj
age	age	nn1
for	for	if
Princeton	princeton	np1_nn1@
professors	professor	nn2
.	.	y
Professor	professor	nnb
Scott	scott	np1
has	have	vhz
been	be	vbn
on	on	ii
the	the	at
Princeton	princeton	np1_nn1@
faculty	faculty	nn1
for	for	if
45	45	mc
years	year	nnt2
,	,	y
has	have	vhz
traveled	travel	vvn
some	some	dd
250,000	250,000	mc
miles	mile	nnu2
on	on	ii
diggers	digger	nn2
'	'	ge
expeditions	expedition	nn2
,	,	y
is	be	vbz
almost	almost	rr
as	as	rg
well-known	well-known	jj
scientifically	scientifically	rr
as	as	csa
his	his	appge
Princeton	princeton	nn1@_np1
classmate	classmate	nn1
,	,	y
Henry	henry	np1
Fairfield	fairfield	np1
Osborn	osborn	np1
,	,	y
president	president	nn1
of	of	io
the	the	at
American	american	jj
Museum	museum	nn1
of	of	io
Natural	natural	jj
History	history	nn1
.	.	y
