@@151985	##	fo
George	george	np1
Bernard	bernard	np1
Shaw	shaw	np1
arose	arise	vvd
,	,	y
last	last	md
week	week	nnt1
,	,	y
before	before	cs_ii
a	a	at1
gathering	gathering	nn1
of	of	io
Art	art	nn1
students	student	nn2
in	in	ii
London	london	np1
.	.	y
Said	say	vvd
he	he	pphs1
:	:	y
"	"	"
The	the	at
King	king	nn1
of	of	io
England	england	np1
is	be	vbz
obliged	oblige	vvn
to	to	to
go	go	vvi
to	to	ii
the	the	at
Goodwood	goodwood	np1_nn1@
races	race	nn2_vvz@
,	,	y
to	to	ii
the	the	at
football	football	nn1
cup	cup	nn1
ties	tie	nn2_vvz
and	and	cc
to	to	to
shake	shake	vvi
hands	hand	nn2
with	with	iw
the	the	at
players	player	nn2
.	.	y
But	but	ccb
he	he	pphs1
is	be	vbz
not	not	xx
expected	expect	vvn
to	to	to
go	go	vvi
to	to	ii
the	the	at
Royal	royal	jj
Academy	academy	nn1
.	.	y
It	it	pph1
would	would	vm
be	be	vbi
a	a	at1
nine	nine	mc
days	day	nnt2
'	'	ge
sensation	sensation	nn1
if	if	cs
he	he	pphs1
made	make	vvd
a	a	at1
practice	practice	nn1
of	of	io
shaking	shake	vvg
hands	hand	nn2
with	with	iw
artists	artist	nn2
.	.	y
"	"	"
