@@219989	##	fo
As	as	csa
a	a	at1
precautionary	precautionary	jj
measure	measure	nn1
against	against	ii
an	an	at1
attack	attack	nn1
by	by	ii
Lithuania	lithuania	np1
,	,	y
the	the	at
Poles	pole	nn2
are	be	vbr
massing	mass	vvg
an	an	at1
army	army	nn1
in	in	ii
the	the	at
Vilna	vilna	np1_nn1@
area	area	nn1
.	.	y
<P>	<p>	null	
The	the	at
Government	government	nn1
forwarded	forward	vvd_vvn
a	a	at1
note	note	nn1
to	to	ii
Germany	germany	np1
protesting	protest	vvg
against	against	ii
her	her	appge
maintenance	maintenance	nn1
of	of	io
official	official	jj_nn1
relations	relation	nn2
with	with	iw
former	former	da
officers	officer	nn2
and	and	cc
soldiers	soldier	nn2
in	in	ii
the	the	at
German	german	jj_nn1
Army	army	nn1
,	,	y
now	now	rt
Polish	polish	jj
citizens	citizen	nn2
.	.	y
<P>	<p>	null	
It	it	pph1
has	have	vhz
been	be	vbn
discovered	discover	vvn@
that	that	cst
decrees	decree	nn2
of	of	io
advancement	advancement	nn1
in	in	ii
the	the	at
German	german	jj_nn1
Army	army	nn1
,	,	y
promotion	promotion	nn1
in	in	ii
decorations	decoration	nn2
and	and	cc
authorizations	authorization	nn2
to	to	to
wear	wear	vvi
the	the	at
German	german	jj_nn1
uniform	uniform	nn1
have	have	vh0
been	be	vbn
sent	send	vvn
to	to	ii
men	man	nn2
who	who	pnqs
have	have	vh0
attained	attain	vvn
the	the	at
right	right	nn1
to	to	ii
Polish	polish	jj
citizenship	citizenship	nn1
.	.	y
The	the	at
authorities	authority	nn2
have	have	vh0
stated	state	vvn
that	that	cst
they	they	pphs2
can	can	vm
not	not	xx
tolerate	tolerate	vvi
such	such	da
disregard	disregard	nn1
of	of	io
Polish	polish	jj
sovereignty	sovereignty	nn1
.	.	y
