@@254616	##	fo
At	at	ii
Tadcaster	tadcaster	np1
,	,	y
Yorkshire	yorkshire	np1
,	,	y
one	one	mc1
John	john	np1
Short	short	np1
,	,	y
venerable	venerable	jj
huntsman	huntsman	nn1
,	,	y
dipped	dip	vvd_vvn
his	his	appge
fingers	finger	nn2
in	in	ii
the	the	at
blood	blood	nn1
of	of	io
a	a	at1
fresh	fresh	jj
killed	kill	jj
fox	fox	nn1
and	and	cc
smeared	smear	vvd_vvn
therewith	therewith	rr
the	the	at
eager	eager	jj
face	face	nn1
of	of	io
a	a	at1
Royal	royal	jj
and	and	cc
Imperial	imperial	jj
lad	lad	nn1
of	of	io
four	four	mc
.	.	y
<P>	<p>	null	
Thus	thus	rr
"	"	"
blooded	blood	vvd_vvn@
,	,	y
"	"	"
according	according	ii21
to	to	ii22
tradition	tradition	nn1
,	,	y
George	george	np1
Henry	henry	np1
Hubert	hubert	np1
Lascelles	lascelles	np2
,	,	y
eldest	eldest	jjt
grandson	grandson	nn1
of	of	io
the	the	at
King-Emperor	king-emperor	np1	
,	,	y
son	son	nn1
of	of	io
Princess	princess	nnb
Mary	mary	np1
,	,	y
Viscountess	viscountess	np1
Lascelles	lascelles	np2
,	,	y
is	be	vbz
considered	consider	vvn
henceforth	henceforth	rt
a	a	at1
full-fledged	full-fledged	jj
fox	fox	nn1
hunter	hunter	nn1
,	,	y
may	may	vm
aspire	aspire	vvi
to	to	ii
the	the	at
eminence	eminence	nn1
of	of	io
his	his	appge
father	father	nn1
,	,	y
as	as	csa
Master	master	nn1
of	of	io
the	the	at
famed	famed	jj
Bramham	bramham	nn1@_np1	
Moor	moor	nn1
Hunt	hunt	np1_nn1@
.	.	y
