@@220090	##	fo
Last	last	md
week	week	nnt1
,	,	y
in	in	ii
Manhattan	manhattan	np1
,	,	y
the	the	at
most	most	rrt@_rgt
discussed	discuss	vvn_jj%
musical	musical	jj
arrival	arrival	nn1
was	be	vbdz
Clemens	clemens	np1
Krauss	kraus	nn1_np1
of	of	io
Vienna	vienna	np1
and	and	cc
Frankfort	frankfort	np1_nn1_vv0
,	,	y
one	one	mc1
of	of	io
the	the	at
Continent	continent	nn1
's	's	ge
outstanding	outstanding	jj
maestros	maestro	nn2
,	,	y
on	on	ii
his	his	appge
way	way	nn1
to	to	to
be	be	vbi
guest	guest	nn1
conductor	conductor	nn1
of	of	io
the	the	at
Philadelphia	philadelphia	np1
Orchestra	orchestra	nn1
.	.	y
For	for	if
luggage	luggage	nn1
Conductor	conductor	nn1
Krauss	kraus	nn1_np1
carried	carry	vvd
the	the	at
latest	late	jjt
novelty	novelty	nn1
from	from	ii
Vienna	vienna	np1
,	,	y
a	a	at1
specially	specially	rr
constructed	construct	vvn_jj@
suitcase	suitcase	nn1
of	of	io
aluminum	aluminum	nn1
and	and	cc
steel	steel	nn1
to	to	to
hold	hold	vvi
music	music	nn1
.	.	y
Customs	custom	nn2
officers	officer	nn2
,	,	y
prodding	prod	vvg
through	through	ii_rp@
his	his	appge
possessions	possession	nn2
,	,	y
caused	cause	vvd_vvn
him	him	ppho1
annoyance	annoyance	nn1
by	by	ii
discovering	discover	vvg
some	some	dd
250	250	mc
dutiable	dutiable	jj
cigars	cigar	nn2
.	.	y
Friends	friend	nn2
soothed	soothe	vvd_vvn
him	him	ppho1
with	with	iw
the	the	at
assurance	assurance	nn1
that	that	cst
among	among	ii
Philadelphia	philadelphia	np1
's	's	ge
concertgoers	concertgoer	nn2
is	be	vbz
many	many	da2
a	a	at1
person	person	nn1
able	able	jj
,	,	y
alert	alert	jj_vv0
and	and	cc
eager	eager	jj
to	to	to
send	send	vvi
a	a	at1
distinguished	distinguished	jj
new	new	jj
guest	guest	nn1
conductor	conductor	nn1
some	some	dd
good	good	jj
cigars	cigar	nn2
.	.	y
