@@220293	##	fo
Governor	governor	nnb
Pinchot	pinchot	np1
of	of	io
Pennsylvania	pennsylvania	np1
suggests	suggest	vvz
three	three	mc
possible	possible	jj
applications	application	nn2
of	of	io
State	state	nn1
funds	fund	nn2
to	to	ii
the	the	at
State	state	nn1
educational	educational	jj
problem	problem	nn1
:	:	y
(	(	y
1	1	mc1
)	)	y
A	a	zz1
new	new	jj
State	state	nn1
university	university	nn1
;	;	y
(	(	y
2	2	mc
)	)	y
State	state	vv0_nn1
maintenance	maintenance	nn1
and	and	cc
control	control	nn1
of	of	io
Penn	penn	np1
,	,	y
State	state	vv0_nn1_np1@
College	college	nn1
,	,	y
Pittsburgh	pittsburgh	np1
,	,	y
Temple	temple	np1
University	university	nn1
;	;	y
(	(	y
3	3	mc
)	)	y
larger	large	jjr
subsidies	subsidy	nn2
to	to	ii
private	private	jj
institutions	institution	nn2
.	.	y
He	he	pphs1
feels	feel	vvz
that	that	cst
Pennsylvania	pennsylvania	np1
has	have	vhz
lagged	lag	vvn
behind	behind	ii
other	other	jj
States	state	nn2@_np1
in	in	ii
higher	high	jjr
educational	educational	jj
facilities	facility	nn2
and	and	cc
he	he	pphs1
has	have	vhz
asked	ask	vvn
the	the	at
State	state	nn1
Council	council	nn1
of	of	io
Education	education	nn1
to	to	to
determine	determine	vvi
why	why	rrq
.	.	y
