@@254351	##	fo
No	no	at
action	action	nn1
on	on	ii
the	the	at
current	current	jj
immigration	immigration	nn1
bill	bill	nn1
will	will	vm
be	be	vbi
taken	take	vvn
by	by	ii
the	the	at
67th	67th	md
Congress	congress	nn1
.	.	y
<P>	<p>	null	
The	the	at
bill	bill	nn1
would	would	vm
admit	admit	vvi
annually	annually	rr
2%	2%	nnu
of	of	io
the	the	at
number	number	nn1
of	of	io
naturalized	naturalized	jj
aliens	alien	nn2
here	here	rl
in	in	ii
1890	1890	mc
,	,	y
instead	instead	ii21_cs21%
of	of	ii22_cs22
the	the	at
present	present	jj_nn1
quota	quota	nn1
of	of	io
3%	3%	nnu
,	,	y
based	base	vvn
on	on	ii
the	the	at
1910	1910	mc
census	census	nn1
.	.	y
It	it	pph1
would	would	vm
exclude	exclude	vvi
Japanese	japanese	jj_nn1
and	and	cc
low-caste	low-caste	jj_nn1
Hindus	hindu	nn2
.	.	y
<P>	<p>	null	
Labor	labor	nn1
wants	want	vvz
immigration	immigration	nn1
cut	cut	vvn_nn1
to	to	ii
a	a	at1
minimum	minimum	nn1_jj
.	.	y
So-called	so-called	jj
"	"	"
Big	big	jj
Business	business	nn1
"	"	"
wants	want	vvz
immigration	immigration	nn1
increased	increase	vvd_vvn
.	.	y
Both	both	db2_rr
agree	agree	vv0
,	,	y
however	however	rr
,	,	y
that	that	cst
it	it	pph1
is	be	vbz
well	well	jj
to	to	to
incorporate	incorporate	vvi
in	in	ii
the	the	at
bill	bill	nn1
the	the	at
"	"	"
year	year	nnt1
1890	1890	mc
"	"	"
proviso	proviso	nn1
.	.	y
That	that	dd1
would	would	vm
increase	increase	vvi
the	the	at
influx	influx	nn1
of	of	io
hardy	hardy	jj
,	,	y
industrious	industrious	jj
northern	northern	jj
Europeans	european	nn2
and	and	cc
would	would	vm
diminish	diminish	vvi
the	the	at
number	number	nn1
of	of	io
southern	southern	jj
Europeans	european	nn2
.	.	y
