@@152280	##	fo
Her	her	appge
majesty	majesty	nn1
Victoria	victoria	np1
Mary	mary	np1
Augusta	augusta	np1
Louise	louise	np1
Olga	olga	np1
Pauline	pauline	np1
Claudine	claudine	np1
Agnes	agnes	np1
,	,	y
Queen	queen	nn1_np1@
over	over	ii
the	the	at
British	british	jj
Commonwealth	commonwealth	nn1
of	of	io
Nations	nation	nn2
,	,	y
bent	bend	vvd_vvn
her	her	appge
knees	knee	nn2
and	and	cc
lifted	lift	vvd
her	her	appge
feet	foot	nn2
in	in	ii
dashing	dash	jj_vvg
oldtime	oldtime	nnt1
dances	dance	nn2
at	at	ii
Balmoral	balmoral	np1
,	,	y
royal	royal	jj
Scottish	scottish	jj_nn2@
home	home	nn1_rl
.	.	y
<P>	<p>	null	
It	it	pph1
was	be	vbdz
at	at	ii
the	the	at
gillies	gillies	nn2
'	'	ge
(	(	y
servants	servant	nn2
'	'	ge
)	)	y
ball	ball	nn1
given	give	vvn
by	by	ii
the	the	at
King	king	nn1
and	and	cc
Queen	queen	nn1
to	to	ii
300	300	mc
tenants	tenant	nn2
and	and	cc
employes	employes	vvz_nn2
on	on	ii
the	the	at
royal	royal	jj
estates	estate	nn2
in	in	ii
Scotland	scotland	np1
.	.	y
Clasped	clasp	vvn
by	by	ii
gardeners	gardener	nn2
,	,	y
game	game	nn1
wardens	warden	nn2
,	,	y
footmen	footman	nn2
,	,	y
chefs	chef	nn2
,	,	y
guests	guest	nn2
,	,	y
Queen	queen	nnb
Mary	mary	np1
reeled	reel	vvd
and	and	cc
pivoted	pivote	vvd
in	in	ii
twelve	twelve	mc
of	of	io
the	the	at
14	14	mc
Highland	highland	np1_nn1
flings	fling	vvz
,	,	y
polkas	polka	nn2
and	and	cc
Circassian	circassian	jj
circles	circle	nn2
that	that	cst
were	be	vbdr
on	on	ii
the	the	at
program	program	nn1
.	.	y
<P>	<p>	null	
Noted	note	vvn_vvd_jj@
was	be	vbdz
her	her	appge
glee	glee	nn1
;	;	y
but	but	ccb
haughty	haughty	jj
aristocrats	aristocrat	nn2
,	,	y
perforce	perforce	rr
,	,	y
put	put	vvn_vvd_vv0
on	on	ii_rp@
a	a	at1
grin	grin	nn1
that	that	cst
hardly	hardly	rr
covered	cover	vvd_vvn
their	their	appge
disdain	disdain	nn1
:	:	y
a	a	at1
Queen	queen	nn1
hobnobbing	hobnob	vvg
with	with	iw
servants	servant	nn2
!	!	!
