@@219984	##	fo
Goods	good	nn2
will	will	vm
soon	soon	rr
be	be	vbi
transported	transport	vvn
through	through	ii
the	the	at
entire	entire	jj
length	length	nn1
of	of	io
Russia	russia	np1
at	at	ii
a	a	at1
fraction	fraction	nn1
of	of	io
the	the	at
railroad	railroad	nn1
charges	charge	nn2
.	.	y
This	this	dd1
is	be	vbz
the	the	at
result	result	nn1
of	of	io
a	a	at1
newly	newly	rr
formed	form	vvn_vvd
Russo-German	russo-german	jj_nn1
company	company	nn1
for	for	if
"	"	"
conducting	conduct	vvg
and	and	cc
development	development	nn1
of	of	io
freight	freight	nn1
transportation	transportation	nn1
through	through	ii
Russia	russia	np1
to	to	ii
and	and	cc
from	from	ii
Persia	persia	np1
,	,	y
and	and	cc
also	also	rr
for	for	if
the	the	at
accomplishment	accomplishment	nn1
of	of	io
all	all	db
kinds	kind	nn2
of	of	io
commercial	commercial	jj
operations	operation	nn2
connected	connect	vvn_vvd@
therewith	therewith	rr
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
company	company	nn1
will	will	vm
develop	develop	vvi
the	the	at
inland	inland	jj
waterways	waterway	nn2
of	of	io
Russia	russia	np1
with	with	ii41
a	a	ii42
view	view	ii43
to	to	ii44
forming	form	vvg
a	a	at1
direct	direct	jj
service	service	nn1
between	between	ii
the	the	at
Baltic	baltic	np1
Sea	sea	nnl1
in	in	ii
the	the	at
North	north	nd1
and	and	cc
the	the	at
Caspian	caspian	np1
Sea	sea	nnl1
in	in	ii
the	the	at
South	south	nd1
.	.	y
It	it	pph1
is	be	vbz
stated	state	vvn
that	that	cst
the	the	at
new	new	jj
route	route	nn1
,	,	y
which	which	ddq
will	will	vm
follow	follow	vvi
the	the	at
River	river	nnl1
Volga	volga	np1
most	most	dat
of	of	io
the	the	at
way	way	nn1
,	,	y
will	will	vm
need	need	vvi
only	only	rr
a	a	at1
small	small	jj
outlay	outlay	nn1
for	for	if
the	the	at
purpose	purpose	nn1
of	of	io
deepening	deepen	jj_vvg
canals	canal	nn2
and	and	cc
small	small	jj
waterways	waterway	nn2
.	.	y
<P>	<p>	null	
The	the	at
undertaking	undertaking	nn1
is	be	vbz
of	of	io
considerable	considerable	jj
potential	potential	jj_nn1
importance	importance	nn1
,	,	y
since	since	cs
it	it	pph1
will	will	vm
open	open	vvi
new	new	jj
means	mean	nn
of	of	io
communication	communication	nn1
with	with	iw
the	the	at
Central	central	jj
Asian	asian	jj
caravan	caravan	nn1
routes	route	nn2
of	of	io
the	the	at
southern	southern	jj
shore	shore	nn1
of	of	io
the	the	at
Caspian	caspian	np1
,	,	y
and	and	cc
so	so	rr
stimulate	stimulate	vv0
trade	trade	nn1
with	with	iw
the	the	at
Middle	middle	jj
East	east	nd1
.	.	y
