@@254018	##	fo
Inventor	inventor	np1
Nikola	nikola	np1
Tesla	tesla	np1
drew	draw	vvd
plans	plan	nn2
for	for	if
a	a	at1
helicopter	helicopter	nn1
that	that	cst_dd1
would	would	vm
fly	fly	vvi
straight	straight	rr
up	up	rp
from	from	ii
earth	earth	nn1
until	until	cs
safely	safely	rr
high	high	jj
and	and	cc
then	then	rt
would	would	vm
cock	cock	vvi
over	over	rp
to	to	to
fly	fly	vvi
like	like	ii
any	any	dd
other	other	jj
plane	plane	nn1
.	.	y
Those	those	dd2
plans	plan	nn2
he	he	pphs1
registered	register	vvd
last	last	md
week	week	nnt1
at	at	ii
the	the	at
U.S.	u.s.-	np1
patent	patent	nn1_jj@
office	office	nn1
,	,	y
commenting	comment	vvg
that	that	cst
he	he	pphs1
would	would	vm
build	build	vvi
no	no	at
such	such	da
helicopters	helicopter	nn2
himself	himself	ppx1
but	but	ccb
that	that	dd1_cst@
they	they	pphs2
would	would	vm
work	work	vvi
.	.	y
His	his	appge
cocksureness	cocksureness	nn1
arose	arise	vvd
from	from	ii
the	the	at
fact	fact	nn1
that	that	cst
the	the	at
multitude	multitude	nn1
of	of	io
his	his	appge
previous	previous	jj
inventions	invention	nn2
had	have	vhd
worked	work	vvn
(	(	y
TIME	time	nnt1
,	,	y
July	july	npm1
25	25	mc
,	,	y
1927	1927	mc
)	)	y
.	.	y
