@@163736	##	fo
The	the	at
lone	lone	jj
she-wolf	she-wolf	nn1
in	in	ii
the	the	at
historic	historic	jj
cage	cage	nn1
on	on	ii
the	the	at
Capitol	capitol	np1
of	of	io
Rome	rome	np1
is	be	vbz
dead	dead	jj
.	.	y
<P>	<p>	null	
The	the	at
passing	pass	nn1
of	of	io
this	this	dd1
traditional	traditional	jj
symbol	symbol	nn1
of	of	io
Ancient	ancient	jj
Rome	rome	np1
is	be	vbz
regarded	regard	vvn
as	as	ii
an	an	at1
augury	augury	nn1
of	of	io
misfortune	misfortune	nn1
to	to	ii
the	the	at
Eternal	eternal	jj
City	city	nn1
.	.	y
Since	since	cs_ii@
time	time	nnt1
immemorial	immemorial	jj_nn1%
it	it	pph1
has	have	vhz
been	be	vbn
the	the	at
custom	custom	nn1
to	to	to
keep	keep	vvi
a	a	at1
wolf	wolf	nn1
on	on	ii
the	the	at
steps	step	nn2
of	of	io
the	the	at
Capitol	capitol	np1
,	,	y
as	as	ii31
well	well	ii32
as	as	ii33
three	three	mc
eagles	eagle	nn2
,	,	y
to	to	to
symbolize	symbolize	vvi
the	the	at
Romulus	romulus	np1
and	and	cc
Remus	remus	np1
legend	legend	nn1
.	.	y
<P>	<p>	null	
It	it	pph1
is	be	vbz
considered	consider	vvn
unfortunate	unfortunate	jj
that	that	cst
this	this	dd1
death	death	nn1
should	should	vm
have	have	vhi
occurred	occur	vvn@
after	after	ii_cs
Mussolini	mussolini	np1
destroyed	destroy	vvd
the	the	at
ancient	ancient	jj
municipal	municipal	jj
government	government	nn1
of	of	io
Italy	italy	np1
's	's	ge
cap	cap	nn1
ital	ital	jj
and	and	cc
substituted	substitute	vvd_vvn
a	a	at1
Commissioner	commissioner	nn1
.	.	y
<P>	<p>	null	
The	the	at
authorities	authority	nn2
have	have	vh0
announced	announce	vvn
that	that	cst
as	as	cs31
soon	soon	cs32
as	as	cs33
a	a	at1
new	new	jj
and	and	cc
larger	large	jjr
cage	cage	nn1
is	be	vbz
ready	ready	rr@_jj
a	a	at1
fine	fine	jj
young	young	jj
she-wolf	she-wolf	nn1
will	will	vm
be	be	vbi
brought	bring	vvn
from	from	ii
the	the	at
Abruzzi	abruzzi	np1
Mountains	mountain	nnl2
.	.	y
