@@301230	##	fo
The	the	at
fishers	fisher	nn2
of	of	io
the	the	at
Senate	senate	nn1
fished	fish	vvd_vvn
all	all	db
week	week	nnt1
in	in	ii
the	the	at
deep	deep	jj
seas	sea	nn2
and	and	cc
caught	catch	vvd_vvn
,	,	y
in	in	ii
one	one	mc1
word	word	nn1
,	,	y
nothing	nothing	pn1
.	.	y
The	the	at
most	most	rgt
promising	promising	jj
nibble	nibble	nn1
was	be	vbdz
testimony	testimony	nn1
of	of	io
a	a	at1
minor	minor	jj
official	official	nn1_jj
in	in	ii
the	the	at
Department	department	nn1
of	of	io
Justice	justice	nn1
to	to	ii
the	the	at
effect	effect	nn1
that	that	cst
the	the	at
Department	department	nn1
had	have	vhd
failed	fail	vvn
to	to	to
recover	recover	vvi
between	between	ii
$5,000,000	$5,000,000	nnu
and	and	cc
$20,000,000	$20,000,000	nnu
from	from	ii
a	a	at1
subsidiary	subsidiary	jj_nn1
Du	du	np1
Pont	pont	np1
(	(	y
powder	powder	nn1
)	)	y
company	company	nn1
.	.	y
This	this	dd1
big	big	jj
fish	fish	nn
got	get	vvn_vvd
off	off	ii_rp
the	the	at
line	line	nn1
before	before	cs
it	it	pph1
was	be	vbdz
hooked	hook	vvn
.	.	y
The	the	at
fishing	fishing	nn1
proceeded	proceed	vvd
.	.	y
