@@220035	##	fo
Yale	yale	np1
is	be	vbz
to	to	to
have	have	vhi
a	a	at1
scholarship	scholarship	nn1
,	,	y
endowed	endow	vvn
by	by	ii
John	john	np1
Hays	hays	np1
Hammond	hammond	np1
,	,	y
available	available	jj
for	for	if
the	the	at
Mexican	mexican	nn1@_jj
making	make	vvg
the	the	at
highest	high	jjt
grade	grade	nn1
in	in	ii
the	the	at
College	college	nn1
Board	board	nn1
Entrance	entrance	nn1
Examinations	examination	nn2
which	which	ddq
the	the	at
Yale	yale	np1
Club	club	nn1
of	of	io
Mexico	mexico	np1
has	have	vhz
successfully	successfully	rr
instituted	institute	vvn
in	in	ii
the	the	at
City	city	nn1
of	of	io
Mexico	mexico	np1
.	.	y
The	the	at
scholarship	scholarship	nn1
covers	cover	vvz
expenses	expense	nn2
and	and	cc
travel	travel	vv0_nn1
from	from	ii
the	the	at
Mexican	mexican	jj
border	border	nn1
.	.	y
The	the	at
Mexican	mexican	jj
Department	department	nn1
of	of	io
Public	public	jj_nn1
Instruction	instruction	nn1
is	be	vbz
to	to	to
provide	provide	vvi
transportation	transportation	nn1
to	to	ii
the	the	at
border	border	nn1
.	.	y
