@@164728	##	fo
Johns	john	np1
Hopkins	hopkins	np1
University	university	nn1
at	at	ii
Baltimore	baltimore	np1
,	,	y
peerless	peerless	jj
in	in	ii
medicine	medicine	nn1
,	,	y
announced	announce	vvd_vvn
last	last	md
fortnight	fortnight	nnt1
its	its	appge
plans	plan	nn2
for	for	if
the	the	at
founding	founding	nn1@
of	of	io
an	an	at1
Institute	institute	nn1
for	for	if
the	the	at
Study	study	nn1
of	of	io
Law	law	nn1
,	,	y
to	to	to
open	open	vvi
in	in	ii
the	the	at
autumn	autumn	nnt1
.	.	y
It	it	pph1
will	will	vm
not	not	xx
train	train	vvi
practicing	practice	vvg_jj@
lawyers	lawyer	nn2
,	,	y
but	but	ccb
will	will	vm
conduct	conduct	vvi
thoroughgoing	thoroughgoing	jj
researches	research	nn2
into	into	ii
all	all	db
problems	problem	nn2
of	of	io
the	the	at
law	law	nn1
.	.	y
The	the	at
original	original	jj
members	member	nn2
of	of	io
the	the	at
faculty	faculty	nn1
are	be	vbr
Walter	walter	np1
Wheeler	wheeler	np1
Cook	cook	np1
(	(	y
Yale	yale	np1
)	)	y
,	,	y
Herman	herman	np1
Oliphant	oliphant	np1
(	(	y
Columbia	columbia	np1
)	)	y
,	,	y
Leon	leon	np1
Carroll	carroll	np1
Marshall	marshall	np1
(	(	y
University	university	nn1
of	of	io
Chicago	chicago	np1
)	)	y
,	,	y
Hessell	hessell	np1	
Edward	edward	np1
Yntema	yntema	np1
(	(	y
Columbia	columbia	np1
)	)	y
.	.	y
