@@164319	##	fo
AMBITION	ambition	nn1
-	-	-
Arthur	arthur	np1
Train	train	nn1_vv0
-	-	-
Scribner	scribner	np1
's	's	ge
(	(	y
$2.50	$2.50	nnu
)	)	y
.	.	y
Simon	simon	np1
Kent	kent	np1
gets	get	vvz
along	along	rp
in	in	ii
the	the	at
world	world	nn1
.	.	y
Why	why	rrq
?	?	y
1	1	mc1
)	)	y
He	he	pphs1
is	be	vbz
a	a	at1
graduate	graduate	nn1
of	of	io
Harvard	harvard	np1
Law	law	nn1
School	school	nn1
and	and	cc
an	an	at1
asset	asset	nn1
to	to	ii
a	a	at1
law	law	nn1
firm	firm	nn1
that	that	cst_dd1
handles	handle	vvz
shady	shady	jj
cases	case	nn2
for	for	if
a	a	at1
potent	potent	jj
oil	oil	nn1
corporation	corporation	nn1
;	;	y
2	2	mc
)	)	y
his	his	appge
wife	wife	nn1
knows	know	vvz
how	how	rrq
to	to	to
mix	mix	vvi
cocktails	cocktail	nn2
for	for	if
his	his	appge
employer	employer	nn1
.	.	y
After	after	ii_cs
four	four	mc
years	year	nnt2
,	,	y
Simon	simon	np1
gets	get	vvz
tired	tired	jj
of	of	io
getting	get	vvg
along	along	rp
,	,	y
particularly	particularly	rr
when	when	cs_rrq
he	he	pphs1
finds	find	vvz
out	out	rp
that	that	cst
his	his	appge
wife	wife	nn1
had	have	vhd
duped	dupe	vvn
him	him	ppho1
into	into	ii
marriage	marriage	nn1
after	after	ii
having	have	vhg
an	an	at1
illegitimate	illegitimate	jj
child	child	nn1
by	by	ii
another	another	dd1
man	man	nn1
.	.	y
Honest	honest	jj
,	,	y
basically	basically	rr
upright	upright	jj_rl
Simon	simon	np1
obtains	obtain	vvz
a	a	at1
divorce	divorce	nn1
,	,	y
a	a	at1
wholesome	wholesome	jj
job	job	nn1
,	,	y
a	a	at1
new	new	jj
and	and	cc
true	true	jj
wife	wife	nn1
.	.	y
Author	author	nn1
Train	train	nn1
tells	tell	vvz
it	it	pph1
swiftly	swiftly	rr
,	,	y
stiffly	stiffly	rr
.	.	y
He	he	pphs1
has	have	vhz
also	also	rr
written	write	vvn
eleven	eleven	mc
novels	novel	nn2
,	,	y
five	five	mc
volumes	volume	nn2
of	of	io
short	short	jj
stories	story	nn2
,	,	y
six	six	mc
matchless	matchless	jj
yarns	yarn	nn2
about	about	ii
Mr.	mr.-	nnb
Tutt	tutt	np1
(	(	y
funny	funny	jj
lawyer	lawyer	nn1
)	)	y
,	,	y
three	three	mc
law	law	nn1
books	book	nn2
.	.	y
