@@219808	##	fo
Owing	owe	ii21
to	to	ii22
the	the	at
cessation	cessation	nn1
of	of	io
hostilities	hostility	nn2
on	on	ii41
the	the	ii42
part	part	ii43
of	of	ii44
the	the	at
Irregular	irregular	jj
troops	troop	nn2
,	,	y
the	the	at
news	news	nn1
from	from	ii
Ireland	ireland	np1
is	be	vbz
not	not	xx
,	,	y
as	as	csa
has	have	vhz
been	be	vbn
usual	usual	jj
,	,	y
impregnated	impregnate	vvn_vvd
with	with	iw
sanguinary	sanguinary	jj_nn1
reports	report	nn2
.	.	y
Thus	thus	rr
far	far	rr
the	the	at
Republicans	republican	nn2
have	have	vh0
kept	keep	vvn
faithfully	faithfully	rr
their	their	appge
promise	promise	nn1
,	,	y
contained	contain	vvn_vvd
in	in	ii_rp@
their	their	appge
recent	recent	jj
note	note	nn1
to	to	ii
the	the	at
Free	free	jj
State	state	nn1
Government	government	nn1
.	.	y
<P>	<p>	null	
Although	although	cs
the	the	at
Government	government	nn1
made	make	vvd_vvn
no	no	at
reference	reference	nn1
to	to	ii
the	the	at
de	de	np1
Valera	valera	np1
peace	peace	nn1
proposals	proposal	nn2
and	and	cc
has	have	vhz
declined	decline	vvn
to	to	to
recognize	recognize	vvi
them	them	ppho2
,	,	y
the	the	at
tenor	tenor	nn1
of	of	io
public	public	nn1
opinion	opinion	nn1
is	be	vbz
that	that	dd1_cst
peace	peace	nn1
is	be	vbz
in	in	ii
sight	sight	nn1
.	.	y
Sceptics	sceptic	nn2
,	,	y
however	however	rr
,	,	y
are	be	vbr
asking	ask	vvg
themselves	themselves	ppx2
:	:	y
"	"	"
How	how	rgq@_rrq
long	long	jj
will	will	nn1@
peace	peace	nn1
be	be	vbi
maintained	maintain	vvn
?	?	y
"	"	"
<P>	<p>	null	
Governor-General	governor-general	nn1
Healy	healy	np1
,	,	y
replying	reply	vvg
to	to	ii
an	an	at1
address	address	nn1
of	of	io
greeting	greeting	nn1_vvg@
from	from	ii
the	the	at
Royal	royal	jj
College	college	nn1
of	of	io
Surgeons	surgeon	nn2
in	in	ii
Dublin	dublin	np1
,	,	y
said	say	vvd
their	their	appge
address	address	nn1
came	come	vvd
at	at	ii
a	a	at1
time	time	nnt1
"	"	"
when	when	rrq_cs
it	it	pph1
seems	seem	vvz
possible	possible	jj
tranquility	tranquility	nn1
may	may	vm
be	be	vbi
reestablished	re-establish	vvn@
in	in	ii
their	their	appge
own	own	da
borders	border	nn2
.	.	y
"	"	"
