@@254363	##	fo
At	at	ii
an	an	at1
exhibit	exhibit	nn1
of	of	io
the	the	at
Society	society	nn1
of	of	io
Independent	independent	jj_nn1_np1
Artists	artist	nn2
in	in	ii
Manhattan	manhattan	np1
,	,	y
appeared	appear	vvd
a	a	at1
canvas	canvas	nn1
entitled	entitle	vvn
,	,	y
"	"	"
The	the	at
Marriage	marriage	nn1
at	at	ii
Cana	cana	np1_nn1@
of	of	io
Galilee	galilee	nn1_np1
"	"	"
.	.	y
It	it	pph1
represented	represent	vvd
the	the	at
biblical	biblical	jj
incident	incident	nn1
of	of	io
the	the	at
changing	changing	nn1@_jj
of	of	io
water	water	nn1
into	into	ii
wine	wine	nn1
,	,	y
but	but	ccb
with	with	iw
the	the	at
introduction	introduction	nn1
of	of	io
unmistakable	unmistakable	jj
likenesses	likeness	nn2
of	of	io
Mr.	mr.-	nnb
Volstead	volstead	np1
,	,	y
Mr.	mr.-	nnb
Bryan	bryan	np1
and	and	cc
Mr.	mr.-	nnb
Anderson	anderson	np1
.	.	y
Mr.	mr.-	nnb
Bryan	bryan	np1
poured	pour	vvd
the	the	at
miraculously	miraculously	rr
made	make	vvn_vvd
wine	wine	nn1
onto	onto	ii
the	the	at
floor	floor	nn1
,	,	y
and	and	cc
under	under	ii
the	the	at
painting	painting	nn1
was	be	vbdz
the	the	at
inscription	inscription	nn1
:	:	y
"	"	"
Father	father	nn1
,	,	y
forgive	forgive	vv0
them	them	ppho2
for	for	cs
they	they	pphs2
know	know	vv0
not	not	xx
what	what	ddq
they	they	pphs2
do	do	vd0
.	.	y
"	"	"
