@@377156	##	fo
A	a	zz1
ringmasterificator	ringmasterificator	nn1	
with	with	iw
hair	hair	nn1
of	of	io
grandilomentitudinous	grandilomentitudinous	jj	
proportions	proportion	nn2
has	have	vhz
lifted	lift	vvn
his	his	appge
dukes	duke	nn2
against	against	ii
a	a	at1
force	force	nn1
of	of	io
monumentatious	monumentatious	jj	
sportumental	sportumental	jj	
influence	influence	nn1
.	.	y
Translation	translation	nn1
:	:	y
DON	don	np1_vv0
KING	king	np1@_nn1
filed	file	vvd
a	a	at1
$2.5	$2.5	nnu
billion	billion	m
defamation	defamation	nn1
suit	suit	nn1_vv0
against	against	ii
ESPN	espn	np1_nn1
last	last	md
week	week	nnt1
.	.	y
"	"	"
I	i	ppis1
seek	seek	vv0
justice	justice	nn1
,	,	y
"	"	"
said	say	vvd
King	king	nn1_np1@
,	,	y
disputing	dispute	vvg
ESPN	espn	np1_nn1
's	's	ge
SportsCentury	sportscentury	nn1_np1	
profile	profile	nn1
of	of	io
him	him	ppho1
,	,	y
aired	air	vvd_vvn
last	last	md
May	may	npm1
,	,	y
which	which	ddq
called	call	vvd@
the	the	at
boxing	boxing	nn1
promoter	promoter	nn1
a	a	at1
"	"	"
snake-oil	snake-oil	jj_nn1
salesman	salesman	nn1
"	"	"
and	and	cc
"	"	"
shameless	shameless	jj
huckster	huckster	nn1
.	.	y
"	"	"
The	the	at
program	program	nn1
claimed	claim	vvd_vvn
 -- 	--	zz
falsely	falsely	rr
,	,	y
King	king	nn1_np1@
says	say	vvz
in	in	ii_rp@
his	his	appge
suit	suit	nn1
 -- 	--	nn1
that	that	cst
he	he	pphs1
shortchanged	shortchanged	vvd
Muhammad	muhammad	np1
Ali	ali	np1
and	and	cc
Larry	larry	np1
Holmes	holmes	np1
as	as	ii31
well	well	ii32
as	as	ii33
a	a	at1
hospital	hospital	nn1
owed	owe	vvd_vvn
funds	fund	nn2
from	from	ii
a	a	at1
boxing	boxing	nn1
charity	charity	nn1
benefit	benefit	nn1_vv0
,	,	y
and	and	cc
threatened	threaten	vvd_vvn
to	to	to
kill	kill	vvi
two	two	mc
people	people	nn
.	.	y
An	an	at1
ESPN	espn	nn1
spokesman	spokesman	nn1
defended	defend	vvd_vvn
SportsCentury	sportscentury	np1_nn1	
as	as	ii_csa
a	a	at1
Peabody	peabody	np1
and	and	cc
Emmy	emmy	jj_np1_nn1
Award	award	nn1
 -- 	--	nn1
winning	win	vvg_jj@
series	series	nn
that	that	cst
is	be	vbz
"	"	"
widely	widely	rr
respected	respect	vvn_vvd
for	for	if
its	its	appge
journalistic	journalistic	jj
quality	quality	nn1
.	.	y
"	"	"
Gentlemen	gentleman	nn2
,	,	y
to	to	ii
your	your	appge
corners	corner	nn2
.	.	y
