@@377094	##	fo
There	there	ex
are	be	vbr
n't	n't	xx
many	many	da2
head-to-head	head-to-head	jj
studies	study	nn2
of	of	io
brand-name	brand-name	jj_nn1
diet	diet	nn1
regimens	regimen	nn2
,	,	y
and	and	cc
now	now	rt
we	we	ppis2
know	know	vv0
why	why	rrq
.	.	y
When	when	rrq_cs
scientists	scientist	nn2
assigned	assign	vvn_vvd@
160	160	mc
overweight	overweight	jj
or	or	cc
obese	obese	jj
adults	adult	nn2
to	to	ii
one	one	mc1
of	of	io
four	four	mc
diets	diet	nn2_vvz@
 -- 	--	zz
Atkins	atkins	np1
,	,	y
Ornish	ornish	nn1_jj
,	,	y
Weight	weight	nn1
Watchers	watcher	nn2
or	or	cc
Zone	zone	nn1
 -- 	--	nn1
the	the	at
results	result	nn2
were	be	vbdr
hardly	hardly	rr
dramatic	dramatic	jj
.	.	y
After	after	cs_ii
a	a	at1
year	year	nnt1
of	of	io
dieting	diet	vvg_nn1@
,	,	y
the	the	at
average	average	jj_nn1
weight	weight	nn1
loss	loss	nn1
for	for	if
women	woman	nn2
was	be	vbdz
about	about	rg
5	5	mc
lbs	lb	nnu2
.	.	y
and	and	cc
for	for	if
men	man	nn2
about	about	rg
6.5	6.5	mc
lbs	lb	nnu2
.	.	y
 -- 	--	nn1_jj
and	and	cc
it	it	pph1
did	do	vdd
n't	n't	xx
matter	matter	vvi
much	much	rr
which	which	ddq
diet	diet	vv0@_nn1
they	they	pphs2
were	be	vbdr
on	on	rp@_ii
.	.	y
Perhaps	perhaps	rr
the	the	at
most	most	rgt
significant	significant	jj
finding	find	nn1
was	be	vbdz
how	how	rrq
many	many	da2
test	test	vv0_nn1
subjects	subject	nn2
dropped	drop	vvd_vvn
out	out	rp
:	:	y
half	half	db
of	of	io
the	the	at
Atkins	atkins	np1
and	and	cc
Ornish	ornish	jj_nn1	
groups	group	nn2
,	,	y
a	a	at1
third	third	md
of	of	io
Weight	weight	nn1
Watchers	watcher	nn2
and	and	cc
Zone	zone	nn1
.	.	y
The	the	at
best	best	jjt_rrt
bet	bet	nn1_vv0
,	,	y
say	say	vv0
the	the	at
researchers	researcher	nn2
,	,	y
is	be	vbz
to	to	to
pick	pick	vvi
a	a	at1
diet	diet	nn1
with	with	iw
food	food	nn1
choices	choice	nn2
you	you	ppy
can	can	vm
live	live	vvi
with	with	iw
.	.	y
 -- 	--	nn1_jj
By	by	ii
David	david	np1
Bjerklie	bjerklie	np1	
