@@229578	##	fo
At	at	ii
Goulding	goulding	np1
's	's	ge
Post	post	nn1
,	,	y
Utah	utah	np1
,	,	y
350	350	mc
Navajo	navajo	np1_nn1
Indian	indian	jj
leaders	leader	nn2
gathered	gather	vvd_vvn
to	to	to
dictate	dictate	vvi
a	a	at1
message	message	nn1
to	to	ii
the	the	at
people	people	nn
of	of	io
the	the	at
U.S.	u.s.-	np1
It	it	pph1_nn1@
read	read	vvd
:	:	y
"	"	"
The	the	at
Navajos	navajo	nn2
want	want	vv0
their	their	appge
names	name	nn2
on	on	ii
a	a	at1
paper	paper	nn1
to	to	to
send	send	vvi
thanks	thanks	nn2
to	to	ii
our	our	appge
white	white	jj
friends	friend	nn2
that	that	cst
heard	hear	vvd
about	about	ii
our	our	appge
hunger	hunger	nn1
and	and	cc
cold	cold	jj_nn1
and	and	cc
sent	send	vvd_vvn
us	us	ppio2
food	food	nn1
and	and	cc
clothing	clothing	nn1_vvg@
from	from	ii
away	away	rl
off	off	rp_ii
.	.	y
It	it	pph1
is	be	vbz
very	very	rg
good	good	jj
with	with	iw
us	us	ppio2
.	.	y
May	may	vm
you	you	ppy
ride	ride	vvi
in	in	ii
beauty	beauty	nn1
.	.	y
May	may	vm
you	you	ppy
live	live	vvi
in	in	ii
beauty	beauty	nn1
.	.	y
"	"	"
It	it	pph1
was	be	vbdz
signed	sign	vvn
by	by	ii
inked	ink	jj
thumb	thumb	nn1
prints	print	nn2
.	.	y
