@@179305	##	fo
The	the	at
voluntary	voluntary	jj
filling-station	filling-station	jj_nn1
curfew	curfew	nn1
in	in	ii
eastern	eastern	jj
seaboard	seaboard	nn1
States	state	np1_nn2@
seemed	seem	vvd
to	to	to
be	be	vbi
at	at	rr21
least	least	rr22
a	a	at1
moral	moral	jj
success	success	nn1
last	last	md
week	week	nnt1
.	.	y
Whether	whether	csw
it	it	pph1
had	have	vhd
actually	actually	rr
cut	cut	vvn
down	down	rp_ii@
gas	gas	nn1
consumption	consumption	nn1
,	,	y
it	it	pph1
was	be	vbdz
still	still	rr
too	too	rg
early	early	jj
to	to	to
say	say	vvi
.	.	y
Petroleum	petroleum	nn1
Coordinator	coordinator	nn1
Harold	harold	np1
Ickes	icke	np2
indicated	indicate	vvd
that	that	cst
the	the	at
curtailment	curtailment	nn1
had	have	vhd
fallen	fall	vvn
far	far	rr_jj
short	short	jj
of	of	io
the	the	at
desired	desire	jj@_vvn
one-third	one-third	mf
.	.	y
In	in	ii
any	any	dd
case	case	nn1
,	,	y
rationing	rationing	nn1_vvg
of	of	io
gasoline	gasoline	nn1
for	for	if
motorists	motorist	nn2
was	be	vbdz
more	more	rrr_dar
than	than	csn
a	a	at1
probability	probability	nn1
.	.	y
Preparing	prepare	vvg
for	for	if
a	a	at1
vacation	vacation	nn1
in	in	ii
the	the	at
West	west	nd1
(	(	y
where	where	cs_rrq
he	he	pphs1
expects	expect	vvz
a	a	at1
less	less	rgr
serious	serious	jj
shortage	shortage	nn1
)	)	y
,	,	y
Coordinator	coordinator	nn1
Ickes	icke	np2_nn2@	
said	say	vvd
:	:	y
"	"	"
We	we	ppis2
want	want	vv0
to	to	to
give	give	vvi
this	this	dd1
voluntary	voluntary	jj
campaign	campaign	nn1
a	a	at1
fair	fair	jj
trial	trial	nn1
.	.	y
"	"	"
