@@306151	##	fo
Flying	fly	jj_nn1_vvg
weather	weather	nn1
was	be	vbdz
bad	bad	jj
,	,	y
but	but	ccb
the	the	at
young	young	jj
ex-sailor	ex-sailor	nn1
was	be	vbdz
enjoying	enjoy	vvg
the	the	at
ride	ride	nn1
.	.	y
His	his	appge
oxygen	oxygen	nn1
mask	mask	nn1
seemed	seem	vvd
to	to	to
give	give	vvi
him	him	ppho1
no	no	at
trouble	trouble	nn1
at	at	rr21_ii
all	all	rr22_db
.	.	y
But	but	ccb
at	at	ii
16,000	16,000	mc
feet	foot	nn2
,	,	y
he	he	pphs1
suddenly	suddenly	rr
began	begin	vvd
to	to	to
sweat	sweat	vvi
and	and	cc
turned	turn	vvd_vvn
blue	blue	jj_nn1@
in	in	ii
the	the	at
face	face	nn1
.	.	y
Rushed	rush	vvn_vvd
back	back	rp
to	to	ii
the	the	at
field	field	nn1
and	and	cc
thence	thence	rr
to	to	ii
a	a	at1
hospital	hospital	nn1
,	,	y
he	he	pphs1
died	die	vvd
within	within	ii
28	28	mc
hours	hour	nnt2
.	.	y
<P>	<p>	null	
The	the	at
victim	victim	nn1
had	have	vhd
not	not	xx
told	tell	vvn
the	the	at
airline	airline	nn1
that	that	cst
he	he	pphs1
had	have	vhd
been	be	vbn
in	in	ii
a	a	at1
tubercular	tubercular	jj
clinic	clinic	nn1
and	and	cc
under	under	ii
treatment	treatment	nn1
by	by	ii
pneumothorax	pneumothorax	nn1
(	(	y
collapsed	collapse	vvn_jj%_vvd
lung	lung	nn1
)	)	y
.	.	y
His	his	appge
death	death	nn1
was	be	vbdz
due	due	ii21
to	to	ii22
a	a	at1
simple	simple	jj
law	law	nn1
of	of	io
physics	physics	nn1
:	:	y
as	as	rg@_csa
atmospheric	atmospheric	jj
pressure	pressure	nn1
decreased	decrease	vvd_vvn
,	,	y
the	the	at
air	air	nn1
in	in	ii
his	his	appge
chest	chest	nn1
cavity	cavity	nn1
expanded	expand	vvn_vvd
to	to	ii
a	a	at1
volume	volume	nn1
that	that	cst
swiftly	swiftly	rr
caused	cause	vvn_vvd
fatal	fatal	jj
complications	complication	nn2
.	.	y
<P>	<p>	null	
Reporting	report	vvg
the	the	at
case	case	nn1
in	in	ii
the	the	at
Journal	journal	nn1
of	of	io
Aviation	aviation	nn1
Medicine	medicine	nn1
,	,	y
Dr.	dr.-i	nnb
Kenneth	kenneth	np1
E.	e.	np1
Dowd	dowd	np1
drew	draw	vvd
a	a	at1
moral	moral	jj_nn1@
for	for	if
all	all	db
such	such	da
patients	patient	nn2
:	:	y
stay	stay	vv0
on	on	ii_rp@
the	the	at
ground	ground	nn1
;	;	y
but	but	ccb
if	if	cs
you	you	ppy
must	must	vm
fly	fly	vvi
,	,	y
stay	stay	vv0
below	below	rg
5,000	5,000	mc
feet	foot	nn2
.	.	y
