@@167922	##	fo
Canada	canada	np1
's	's	ge
wartime	wartime	nn1
Prices	price	nn2
and	and	cc
Trade	trade	nn1
Board	board	nn1
decreed	decree	vvd
two	two	mc
simplifications	simplification	nn2
for	for	if
Canada	canada	np1
's	's	ge
tables	table	nn2
last	last	md
week	week	nnt1
:	:	y
1	1	mc1
)	)	y
it	it	pph1
rationed	ration	vvd_jj@	
butter	butter	nn1
to	to	ii
half	half	db
a	a	at1
pound	pound	nn1
per	per	ii
week	week	nnt1
per	per	ii
person	person	nn1
;	;	y
2	2	mc
)	)	y
it	it	pph1
ordered	order	vvd_jj@
porcelain	porcelain	nn1
manufacturers	manufacturer	nn2
to	to	to
abandon	abandon	vvi
fripperies	frippery	nn2
,	,	y
especially	especially	rr
cup	cup	nn1_vv0%
handles	handle	nn2_vvz
.	.	y
<P>	<p>	null	
The	the	at
mortality	mortality	nn1
rate	rate	nn1
in	in	ii
cups	cup	nn2
is	be	vbz
higher	high	jjr
than	than	csn
in	in	ii
other	other	jj
dishes	dish	nn2
,	,	y
and	and	cc
Canadian	canadian	jj_nn1
housewives	housewife	nn2
can	can	vm
no	no	rr21
longer	long	rr22
replace	replace	vvi
their	their	appge
cup	cup	nn1
losses	loss	nn2
with	with	iw
imports	import	nn2
from	from	ii
England	england	np1
,	,	y
Japan	japan	np1
and	and	cc
Central	central	jj
Europe	europe	np1
.	.	y
Explained	explain	vvn_vvd
a	a	at1
Board	board	nn1
member	member	nn1
:	:	y
"	"	"
Nine	nine	mc
million	million	m
cups	cup	nn2
without	without	iw
handles	handle	nn2
can	can	vm
be	be	vbi
turned	turn	vvn
out	out	rp
by	by	ii
the	the	at
same	same	da
plant	plant	nn1
capacity	capacity	nn1
that	that	cst_dd1
produces	produce	vvz
three	three	mc
million	million	m
with	with	iw
handles	handle	nn2
.	.	y
.	.	y
.	.	y
.	.	y
The	the	at
handles	handle	nn2
have	have	vh0
to	to	to
be	be	vbi
put	put	vvn
on	on	rp@
by	by	ii
hand	hand	nn1
.	.	y
"	"	"
