@@159242	##	fo
The	the	at
President	president	nn1
,	,	y
confided	confide	vvd
White	white	np1
House	house	nn1
Social	social	jj
Secretary	secretary	nn1_np1@
Edith	edith	np1
Helm	helm	np1
last	last	md
week	week	nnt1
,	,	y
is	be	vbz
a	a	at1
methodical	methodical	jj
,	,	y
domestic	domestic	jj
man	man	nn1
.	.	y
His	his	appge
methods	method	nn2
:	:	y
<P>	<p>	null	
Up	up	rp
at	at	ii
6	6	mc
a.m.	a.m.-that	ra
for	for	if
a	a	at1
pre-dawn	pre-dawn	jj_nnt1
raid	raid	nn1
on	on	ii
a	a	at1
well-stocked	well-stocked	jj
refrigerator	refrigerator	nn1
,	,	y
installed	install	vvn_vvd
for	for	if
his	his	appge
convenience	convenience	nn1
and	and	cc
safety	safety	nn1
near	near	ii
the	the	at
presidential	presidential	jj
bedroom	bedroom	nn1
on	on	ii
the	the	at
third	third	md
floor	floor	nn1
of	of	io
the	the	at
White	white	np1
House	house	nn1
.	.	y
Grub	grub	nn1
:	:	y
not	not	xx
specified	specify	vvn
.	.	y
<P>	<p>	null	
Second	second	md
breakfast	breakfast	nn1
with	with	iw
his	his	appge
wife	wife	nn1
and	and	cc
daughter	daughter	nn1
at	at	ii
8	8	mc
a.m.	a.m.-that	ra
(	(	y
fruit	fruit	nn
,	,	y
toast	toast	vv0_nn1
,	,	y
bacon	bacon	nn1
,	,	y
milk	milk	nn1
and	and	cc
coffee	coffee	nn1
)	)	y
;	;	y
lunch	lunch	nn1
(	(	y
soup	soup	nn1
and	and	cc
salad	salad	nn1
)	)	y
with	with	iw
his	his	appge
family	family	nn1
;	;	y
afternoon	afternoon	nnt1
swim	swim	nn1_vv0
in	in	ii
the	the	at
White	white	np1
House	house	nn1
pool	pool	nn1
;	;	y
then	then	rt
the	the	at
long	long	jj
pull	pull	nn1@_vv0
to	to	ii
7	7	mc
p.m.	p.m.	ra
and	and	cc
the	the	at
family	family	nn1
dinner	dinner	nn1
(	(	y
steak	steak	nn1
and	and	cc
baked	baked	jj
potatoes	potato	nn2
,	,	y
if	if	cs
possible	possible	jj
)	)	y
.	.	y
<P>	<p>	null	
Bedtime	bedtime	nnt1
:	:	y
9	9	mc
p.m.	p.m.	ra
