@@229976	##	fo
In	in	ii
Ohio	ohio	np1
,	,	y
when	when	rrq
a	a	at1
jury	jury	nn1
finds	find	vvz
a	a	at1
man	man	nn1
guilty	guilty	jj
of	of	io
a	a	at1
capital	capital	nn1_jj@
crime	crime	nn1
,	,	y
the	the	at
death	death	nn1
penalty	penalty	nn1
is	be	vbz
mandatory	mandatory	jj
unless	unless	cs
the	the	at
jury	jury	nn1
recommends	recommend	vvz
mercy	mercy	nn1
.	.	y
The	the	at
first	first	md
jury	jury	nn1
that	that	cst
heard	hear	vvd
Cecil	cecil	np1
Yankey	yankey	np1
's	's	ge
trial	trial	nn1
for	for	if
the	the	at
crowbar	crowbar	nn1
murder	murder	nn1
of	of	io
71-year-old	71-year-old	jj
Leroy	leroy	nn1@_np1
Woodland	woodland	nn1
in	in	ii
1947	1947	mc
could	could	vm
n't	n't	xx
reach	reach	vvi
a	a	at1
verdict	verdict	nn1
.	.	y
Yankey	yankey	np1@_nn1	
agreed	agree	vvd
to	to	to
plead	plead	vvi
guilty	guilty	jj
,	,	y
was	be	vbdz
sentenced	sentence	vvn
to	to	ii
life	life	nn1
imprisonment	imprisonment	nn1
by	by	ii
a	a	at1
one-judge	one-judge	jj_nn1	
court	court	nn1
.	.	y
<P>	<p>	null	
After	after	ii_cs
2	2	mc
years	year	nnt2
in	in	ii
the	the	at
Ohio	ohio	np1
Penitentiary	penitentiary	np1_nn1
at	at	ii
Columbus	columbus	np1
(	(	y
where	where	cs_rrq
he	he	pphs1
spent	spend	vvd
his	his	appge
spare	spare	jj
time	time	nnt1
studying	study	vvg
law	law	nn1
)	)	y
,	,	y
Yankey	yankey	np1
decided	decide	vvd
he	he	pphs1
could	could	vm
do	do	vdi
better	better	rrr
,	,	y
asked	ask	vvd_vvn@
for	for	if
a	a	at1
second	second	md_nnt1
jury	jury	nn1
trial	trial	nn1
on	on	ii
a	a	at1
technicality	technicality	nn1
:	:	y
since	since	cs
he	he	pphs1
had	have	vhd
been	be	vbn
sentenced	sentence	vvn
without	without	iw
a	a	at1
jury	jury	nn1
conviction	conviction	nn1
,	,	y
he	he	pphs1
was	be	vbdz
entitled	entitle	vvn
to	to	to
be	be	vbi
sentenced	sentence	vvn
by	by	ii
a	a	at1
three-judge	three-judge	jj_nn1
panel	panel	nn1
.	.	y
He	he	pphs1
won	win	vvd
a	a	at1
new	new	jj
trial	trial	nn1
.	.	y
Last	last	md
week	week	nnt1
,	,	y
the	the	at
same	same	da
crime	crime	nn1
brought	bring	vvd_vvn
41-year-old	41-year-old	jj
Cecil	cecil	np1
Yankey	yankey	np1
a	a	at1
second	second	md_nnt1
verdict	verdict	nn1
.	.	y
Said	say	vvd
a	a	at1
Highland	highland	nn1
County	county	nn1
murder	murder	nn1
jury	jury	nn1
:	:	y
"	"	"
Guilty	guilty	jj
"	"	"
- with	--with	iw
no	no	at
recommendation	recommendation	nn1
of	of	io
mercy	mercy	nn1
.	.	y
