@@229377	##	fo
Of	of	io
the	the	at
crimes	crime	nn2
that	that	cst
have	have	vh0
been	be	vbn
committed	commit	vvn
in	in	ii
the	the	at
name	name	nn1
of	of	io
religion	religion	nn1
,	,	y
one	one	mc1
of	of	io
the	the	at
most	most	rgt
glaring	glaring	jj
is	be	vbz
the	the	at
Hindu	hindu	jj
doctrine	doctrine	nn1
of	of	io
"	"	"
untouchability	untouchability	nn1
.	.	y
"	"	"
For	for	if
centuries	century	nnt2
,	,	y
some	some	dd
40	40	mc
million	million	m
human	human	jj
beings	being	nn2
,	,	y
thought	think	vvn
by	by	ii
ordinary	ordinary	jj
Hindus	hindu	nn2
to	to	to
be	be	vbi
expiating	expiate	vvg
the	the	at
sinfulness	sinfulness	nn1
of	of	io
former	former	da
lives	live	nn2
,	,	y
have	have	vh0
been	be	vbn
barred	bar	vvn
from	from	ii
all	all	db
contact	contact	vv0_nn1
with	with	iw
members	member	nn2
of	of	io
so-called	so-called	jj
upper	upper	jj
castes	caste	nn2
.	.	y
In	in	ii
some	some	dd
areas	area	nn2
,	,	y
untouchables	untouchables	nn2
were	be	vbdr
even	even	rr
forced	force	vvn
to	to	to
give	give	vvi
warning	warning	nn1
of	of	io
their	their	appge
contaminating	contaminate	jj@_nn1@
approach	approach	nn1
along	along	ii
the	the	at
road	road	nn1
.	.	y
Last	last	md
week	week	nnt1
India	india	np1
's	's	ge
Constituent	constituent	nn1_jj@
Assembly	assembly	nn1
took	take	vvd
a	a	at1
step	step	nn1
(	(	y
still	still	rr
to	to	to
be	be	vbi
implemented	implement	vvn
)	)	y
that	that	dd1_cst
Congress	congress	nn1
Party	party	nn1
leaders	leader	nn2
and	and	cc
Indian	indian	jj
Christians	christian	nn2
have	have	vh0
long	long	rr
campaigned	campaign	vvn
for	for	if
:	:	y
it	it	pph1
passed	pass	vvd
a	a	at1
resolution	resolution	nn1
officially	officially	rr
outlawing	outlaw	vvg
the	the	at
obsolescent	obsolescent	jj
practice	practice	nn1
of	of	io
"	"	"
untouchability	untouchability	nn1
"	"	"
and	and	cc
its	its	appge
ancient	ancient	jj
affront	affront	nn1
to	to	ii
the	the	at
human	human	jj_nn1
spirit	spirit	nn1
.	.	y
