@@157351	##	fo
Last	last	md
week	week	nnt1
in	in	ii
Bermuda	bermuda	np1
,	,	y
three	three	mc
British	british	jj
delegates	delegate	nn2
,	,	y
three	three	mc
American	american	jj
delegates	delegate	nn2
,	,	y
and	and	cc
assorted	assorted	jj
advisers	adviser	nn2
,	,	y
censors	censor	nn2_vvz
and	and	cc
other	other	jj
assistants	assistant	nn2
held	hold	vvd_vvn
the	the	at
first	first	md
of	of	io
a	a	at1
series	series	nn
of	of	io
international	international	jj
conferences	conference	nn2
initiated	initiate	vvn
by	by	ii
President	president	nnb
Roosevelt	roosevelt	np1
.	.	y
Subject	subject	nn1
:	:	y
refugees	refugee	nn2
,	,	y
and	and	cc
the	the	at
plight	plight	nn1
of	of	io
oppressed	oppress	jj
millions	millions	m
who	who	pnqs
yearn	yearn	vv0
to	to	to
escape	escape	vvi
from	from	ii
Nazi	nazi	jj
Europe	europe	np1
.	.	y
Announced	announce	vvn_jj%_vvd
accomplishments	accomplishment	nn2
:	:	y
none	none	pn
,	,	y
as	as	csa
might	might	vm
have	have	vhi
been	be	vbn
expected	expect	vvn
of	of	io
any	any	dd
such	such	da
conference	conference	nn1
in	in	ii
wartime	wartime	nn1
.	.	y
The	the	at
official	official	jj_nn1
explanation	explanation	nn1
(	(	y
by	by	ii
Richard	richard	np1
Kidston	kidston	np1	
Law	law	nn1_np1%
,	,	y
Britain	britain	np1
's	be	vbz_ge
Under	under	ii
Secretary	secretary	nn1
for	for	if
Foreign	foreign	jj
Affairs	affair	nn2
)	)	y
:	:	y
<P>	<p>	null	
"	"	"
We	we	ppis2
must	must	vm
not	not	xx
be	be	vbi
betrayed	betray	vvn
by	by	ii
our	our	appge
feelings	feeling	nn2
of	of	io
humanity	humanity	nn1
and	and	cc
compassion	compassion	nn1
into	into	ii
courses	course	nn2
of	of	io
action	action	nn1
which	which	ddq
might	might	vm
postpone	postpone	vvi
the	the	at
day	day	nnt1
of	of	io
liberation	liberation	nn1
.	.	y
"	"	"
<P>	<p>	null	
What	what	ddq
seemed	seem	vvd
probable	probable	jj
was	be	vbdz
that	that	cst
Mr.	mr.-	nnb
Roosevelt	roosevelt	np1
had	have	vhd
no	no	at
real	real	jj
program	program	nn1
for	for	if
this	this	dd1
particular	particular	jj
conference	conference	nn1
,	,	y
but	but	ccb
was	be	vbdz
anxious	anxious	jj
to	to	to
encourage	encourage	vvi
public	public	jj_nn1
officials	official	nn2
of	of	io
the	the	at
two	two	mc
nations	nation	nn2
to	to	to
engage	engage	vvi
in	in	ii_rp@
preliminary	preliminary	jj
discussions	discussion	nn2
of	of	io
a	a	at1
difficult	difficult	jj
and	and	cc
tragic	tragic	jj
problem	problem	nn1
.	.	y
