@@257081	##	fo
Ben	ben	np1
Mullings	mullings	np1	
had	have	vhd
parked	park	vvn
his	his	appge
car	car	nn1
in	in	ii31
front	front	ii32
of	of	ii33
a	a	at1
grocery	grocery	nn1
store	store	nn1
on	on	ii
the	the	at
main	main	jj
street	street	nn1
of	of	io
Imperial	imperial	jj
,	,	y
Calif	calif	np1
.	.	y
Mrs.	mrs.-	nnb
Mullings	mullings	np1	
and	and	cc
the	the	at
two	two	mc
children	child	nn2
were	be	vbdr
crossing	cross	vvg
the	the	at
sidewalk	sidewalk	nn1
when	when	cs_rrq
Mullings	mullings	np1_nn2	
,	,	y
startled	startle	vvn
by	by	ii
an	an	at1
unfamiliar	unfamiliar	jj
noise	noise	nn1
,	,	y
looked	look	vvd_vvn
up	up	rp
,	,	y
saw	see	vvd
the	the	at
wall	wall	nn1
of	of	io
the	the	at
store	store	nn1
crack	crack	nn1_vv0
,	,	y
disintegrate	disintegrate	vv0
,	,	y
crash	crash	vv0_nn1
on	on	ii
the	the	at
heads	head	nn2
of	of	io
his	his	appge
family	family	nn1
.	.	y
In	in	ii
nearby	nearby	jj_rl
El	el	np1
Centro	centro	np1
,	,	y
a	a	at1
fire	fire	nn1
wall	wall	nn1
tumbled	tumble	vvd
down	down	rp
on	on	ii
Clifford	clifford	np1
Moore	moore	np1
.	.	y
All	all	db_rr@
through	through	ii
rich	rich	jj
Imperial	imperial	jj
Valley	valley	nn1
,	,	y
one	one	mc1
night	night	nnt1
last	last	md
week	week	nnt1
,	,	y
ran	run	vvd
the	the	at
earthquake	earthquake	nn1
's	's	ge
shivers	shiver	nn2
.	.	y
They	they	pphs2
shook	shake	vvd
down	down	rp
buildings	building	nn2
,	,	y
cracked	crack	vvd_vvn_jj
open	open	rr@_vv0
the	the	at
irrigation	irrigation	nn1
canal	canal	nn1
that	that	cst_dd1
carries	carry	vvz
the	the	at
Valley	valley	nn1_np1@
's	's	ge
water	water	nn1
,	,	y
let	let	vv0
precious	precious	jj
water	water	nn1
flow	flow	nn1_vv0@
out	out	rp
over	over	ii
Mexico	mexico	np1
.	.	y
Damage	damage	vv0_nn1
:	:	y
more	more	dar_rrr
than	than	csn
$2,500,000	$2,500,000	nnu
.	.	y
Dead	dead	jj_np1%
:	:	y
Mrs.	mrs.-	nnb
Mullings	mullings	np1	
and	and	cc
her	her	appge
children	child	nn2
,	,	y
Clifford	clifford	np1
Moore	moore	np1
,	,	y
four	four	mc
others	other	nn2
.	.	y
