@@151304	##	fo
As	as	csa
he	he	pphs1
was	be	vbdz
paying	pay	vvg
his	his	appge
taxes	tax	nn2
,	,	y
one	one	mc1
Fred	fred	np1
Walker	walker	np1_nn1@
of	of	io
Alford	alford	np1
,	,	y
Lincolnshire	lincolnshire	np1
,	,	y
swore	swear	vvd
at	at	ii
the	the	at
tax	tax	nn1
collector	collector	nn1
.	.	y
Last	last	md
week	week	nnt1
,	,	y
under	under	ii
a	a	at1
law	law	nn1
passed	pass	vvn_vvd
in	in	ii
1745	1745	mc
,	,	y
Fred	fred	np1
Walker	walker	np1
was	be	vbdz
fined	fine	vvn
.	.	y
The	the	at
law	law	nn1
holds	hold	vvz
that	that	cst
persons	person	nn2
who	who	pnqs
resent	resent	vv0
paying	pay	vvg
their	their	appge
taxes	tax	nn2
may	may	vm
be	be	vbi
fined	fine	vvn
one	one	mc1
shilling	shilling	nnu1
if	if	csw@_cs
they	they	pphs2
are	be	vbr
day	day	nnt1
laborers	laborer	nn2
,	,	y
two	two	mc
shillings	shilling	nn2
if	if	cs
they	they	pphs2
are	be	vbr
below	below	ii_rg_rl
the	the	at
rank	rank	nn1
of	of	io
gentleman	gentleman	nn1
,	,	y
three	three	mc
to	to	ii
five	five	mc
shillings	shilling	nn2
if	if	cs
they	they	pphs2
are	be	vbr
gentlemen	gentleman	nn2
.	.	y
Fred	fred	np1
Walker	walker	np1
's	be	vbz
fine	fine	jj
:	:	y
two	two	mc
shillings	shilling	nn2
.	.	y
