@@160146	##	fo
From	from	ii
a	a	at1
letter	letter	nn1
in	in	ii
the	the	at
Times	time	nnt2
of	of	io
London	london	np1
from	from	ii
one	one	mc1
William	william	np1
Pringle	pringle	np1
:	:	y
"	"	"
I	i	ppis1
am	be	vbm
a	a	at1
Scotsman	scotsman	nn1
approaching	approach	vvg
80	80	mc
years	year	nnt2
of	of	io
age	age	nn1
and	and	cc
have	have	vh0
been	be	vbn
accustomed	accustom	vvn@_jj
to	to	to
have	have	vhi
a	a	at1
plate	plate	nn1
of	of	io
porridge	porridge	nn1
daily	daily	rr_nn1@_jj
for	for	if
breakfast	breakfast	nn1
,	,	y
and	and	cc
to	to	ii
this	this	dd1
I	i	ppis1
attribute	attribute	vv0
my	my	appge
good	good	jj
health	health	nn1
.	.	y
This	this	dd1
morning	morning	nnt1
I	i	ppis1
visited	visit	vvd
nearly	nearly	rr
a	a	at1
dozen	dozen	m
shops	shop	nn2
in	in	ii31
quest	quest	ii32
of	of	ii33
some	some	dd
oatmeal	oatmeal	nn1
,	,	y
but	but	ccb
failed	fail	vvd_vvn
to	to	to
procure	procure	vvi
any	any	dd
.	.	y
<P>	<p>	null	
...	....	...
No	no	at
wonder	wonder	nn1
the	the	at
stamina	stamina	nn1
of	of	io
the	the	at
nation	nation	nn1
is	be	vbz
deteriorating	deteriorate	jj_vvg@
.	.	y
"	"	"
