@@178103	##	fo
Visiting	visit	vvg_nn1	
in	in	ii
Chicago	chicago	np1
,	,	y
pipe-puffing	pipe-puffing	jj_nn1	
Guy	guy	np1
George	george	np1
Gabrielson	gabrielson	np1	
,	,	y
new	new	jj
national	national	jj
chairman	chairman	nn1
of	of	io
the	the	at
Republican	republican	nn1_jj@
Party	party	nn1
,	,	y
passed	pass	vvd_vvn
on	on	rp_ii21
to	to	ii_ii22
140	140	mc
Cook	cook	np1
County	county	nn1
party	party	nn1
bosses	boss	vvz@_nn2
a	a	at1
suggestion	suggestion	nn1
from	from	ii
General	general	nnb
Dwight	dwight	np1
D.	d.-	np1
Eisenhower	eisenhower	np1
:	:	y
"	"	"
I	i	ppis1
hope	hope	vv0
the	the	at
Republicans	republican	nn2
now	now	rt
will	will	vm
develop	develop	vvi
party	party	nn1
principles	principle	nn2
so	so	cs21
that	that	cs22
even	even	rr
a	a	at1
person	person	nn1
as	as	rg
dumb	dumb	jj
as	as	csa
I	i	ppis1
am	be	vbm
will	will	vm
be	be	vbi
able	able	jk
to	to	to
tell	tell	vvi
the	the	at
difference	difference	nn1
between	between	ii
the	the	at
Republican	republican	nn1
and	and	cc
Democratic	democratic	jj
parties	party	nn2
.	.	y
"	"	"
