@@257875	##	fo
Opening	open	vvg_nn1
in	in	ii
Stockholm	stockholm	np1
last	last	md
month	month	nnt1
,	,	y
John	john	np1
Steinbeck	steinbeck	np1
's	's	ge
anti-Nazi	anti-nazi	jj_nn1@
,	,	y
inferentially	inferentially	rr
Norwegian	norwegian	jj_nn1
The	the	at
Moon	moon	nn1
Is	be	vbz
Down	down	np1@_rp
proved	prove	vvd
such	such	da
a	a	at1
smash	smash	nn1
that	that	cst
it	it	pph1
speedily	speedily	rr
moved	move	vvn_vvd
to	to	ii
a	a	at1
bigger	big	jjr
theater	theater	nn1
.	.	y
Swedish	swedish	jj
critics	critic	nn2
,	,	y
speaking	speak	vvg_nn1@
of	of	io
evergrowing	evergrowing	vvg_jj@	
Norwegian	norwegian	jj_nn1
resistance	resistance	nn1
,	,	y
praised	praise	vvd_vvn
Steinbeck	steinbeck	np1_nn1_vv0
for	for	if
prophetic	prophetic	jj
insight	insight	nn1
,	,	y
remarked	remark	vvd_vvn
that	that	cst
The	the	at
Moon	moon	nn1
Is	be	vbz
Down	down	np1@_rp
is	be	vbz
truer	true	jjr
today	today	rt
than	than	csn
when	when	cs_rrq
it	it	pph1
was	be	vbdz
written	write	vvn
.	.	y
<P>	<p>	null	
Judging	judge	vvg
by	by	ii
reports	report	nn2
which	which	ddq
have	have	vh0
sifted	sift	vvn
through	through	rp@_ii
,	,	y
the	the	at
widespread	widespread	jj
U.S.	u.s.-	np1
criticism	criticism	nn1
that	that	cst
the	the	at
Nazis	nazi	nn2
in	in	ii
the	the	at
play	play	nn1
are	be	vbr
too	too	rg
weak	weak	jj
has	have	vhz
not	not	xx
been	be	vbn
voiced	voice	vvn
in	in	ii
Sweden	sweden	np1
.	.	y
