@@303779	##	fo
American	american	jj
Airlines	airline	nn2
announced	announce	vvd_vvn
that	that	cst
Phoenix	phoenix	np1
,	,	y
Ariz	ariz	np1
,	,	y
would	would	vm
hereafter	hereafter	rt
be	be	vbi
the	the	at
night-time	night-time	jj_nnt1
Western	western	jj
terminal	terminal	nn1_jj
for	for	if
their	their	appge
transcontinental	transcontinental	jj
flights	flight	nn2
.	.	y
Westbound	westbound	vv0_nn1
passengers	passenger	nn2
will	will	vm
be	be	vbi
bedded	bed	vvn
overnight	overnight	rt_jj
in	in	ii
Phoenix	phoenix	np1
,	,	y
flown	fly	vvn
on	on	ii
next	next	md
morning	morning	nnt1
to	to	ii
the	the	at
Burbank	burbank	nn1_np1
,	,	y
Calif	calif	np1
,	,	y
airport	airport	nn1
.	.	y
Reason	reason	nn1_vv0@
:	:	y
radio	radio	nn1
beams	beam	nn2
may	may	vm
be	be	vbi
shut	shut	vvn
off	off	rp
at	at	ii
any	any	dd
time	time	nnt1
,	,	y
in	in	ii
a	a	at1
West	west	nd1
Coast	coast	nn1
air	air	nn1
alarm	alarm	nn1
.	.	y
