@@161140	##	fo
U.S.	u.s.-	np1
cigarets	cigaret	nn2_vvz
are	be	vbr
rapidly	rapidly	rr
disappearing	disappear	vvg_jj
from	from	ii
the	the	at
Paris	paris	np1
black	black	jj
market	market	nn1
.	.	y
Drastic	drastic	jj
Army	army	nn1
rationing	rationing	nn1_vvg
(	(	y
two	two	mc
packs	pack	nn2
a	a	at1
week	week	nnt1
)	)	y
has	have	vhz
curtailed	curtail	vvn
the	the	at
black	black	jj
market	market	nn1
's	's	ge
supply	supply	nn1
,	,	y
boosted	boost	vvd_vvn
the	the	at
price	price	nn1
to	to	ii
160	160	mc
francs	franc	nnu2
(	(	y
$3.20	$3.20	nnu
)	)	y
a	a	at1
pack	pack	nn1
.	.	y
<P>	<p>	null	
Last	last	md
week	week	nnt1
Americans	american	nn2
in	in	ii
Paris	paris	np1
were	be	vbdr
imitating	imitate	vvg
frugal	frugal	jj
Frenchmen	frenchman	nn2
who	who	pnqs
roll	roll	vv0
their	their	appge
own	own	da
,	,	y
getting	get	vvg
the	the	at
makings	making	nn2
from	from	ii
old	old	jj
butts	butt	nn2
.	.	y
Three	three	mc
butts	butt	nn2
make	make	vv0
a	a	at1
full-sized	full-sized	jj
smoke	smoke	nn1
.	.	y
A	a	at1
man	man	nn1
with	with	iw
only	only	rr
two	two	mc
butts	butt	nn2
has	have	vhz
to	to	to
adopt	adopt	vvi
another	another	dd1
makeshift	makeshift	jj
.	.	y
He	he	pphs1
borrows	borrow	vvz
a	a	at1
third	third	md
from	from	ii
a	a	at1
friend	friend	nn1
,	,	y
rolls	roll	vvz@
his	his	appge
cigaret	cigaret	nn1
,	,	y
smokes	smoke	vvz
it	it	pph1
,	,	y
gives	give	vvz
the	the	at
butt	butt	nn1
back	back	nn1_rp
for	for	if
further	far	jjr@_rrr
use	use	nn1_vv0
.	.	y
