@@223195	##	fo
Pastor	pastor	nn1
Norman	norman	np1
Vincent	vincent	np1
Peale	peale	np1_nn1@
of	of	io
Manhattan	manhattan	np1
's	's	ge
august	august	jj
Marble	marble	nn1
Collegiate	collegiate	jj
Reformed	reformed	jj
Church	church	nn1
went	go	vvd
to	to	ii
Hollywood	hollywood	np1
as	as	csa_rg@_ii@
technical	technical	jj
adviser	adviser	nn1
for	for	if
Warner	warner	np1
Brothers	brother	nn2
'	'	ge
clerical	clerical	jj
production	production	nn1
One	one	mc1
Foot	foot	nn1
In	in	ii
Heaven	heaven	nn1
.	.	y
Returned	return	vvn_vvd
to	to	ii
his	his	appge
cure	cure	nn1
,	,	y
Pastor	pastor	nn1
Peale	peale	np1_nn1@
's	's	ge
chief	chief	jj_nn1
criticism	criticism	nn1
of	of	io
the	the	at
industry	industry	nn1
was	be	vbdz
its	its	appge
penchant	penchant	nn1
for	for	if
putting	put	vvg
too	too	rg
many	many	da2
drinking	drink	nn1_jj%_vvg
scenes	scene	nn2
in	in	ii
pictures	picture	nn2
.	.	y
Other	other	jj
observations	observation	nn2
:	:	y
<P>	<p>	null	
Hollywood	hollywood	np1
is	be	vbz
a	a	at1
"	"	"
very	very	rg
quiet	quiet	jj
,	,	y
sleepy	sleepy	jj
little	little	jj
town	town	nn1
,	,	y
and	and	cc
you	you	ppy
need	need	vv0
a	a	at1
spyglass	spyglass	nn1
to	to	to
see	see	vvi
anyone	anyone	pn1
on	on	ii
the	the	at
streets	street	nn2
after	after	ii
midnight	midnight	nnt1
.	.	y
Motion-picture	motion-picture	jj_nn1	
people	people	nn
are	be	vbr
wholesome	wholesome	jj
,	,	y
friendly	friendly	jj
and	and	cc
home-loving	home-loving	jj_nn1
folks	folk	nn2
.	.	y
Those	those	dd2
people	people	nn
have	have	vh0
n't	n't	xx
time	time	nnt1
to	to	to
be	be	vbi
wild	wild	jj_rr@
because	because	cs
in	in	ii
Hollywood	hollywood	np1
it	it	pph1
's	be	vbz
work	work	nn1
,	,	y
work	work	vv0_nn1
,	,	y
work	work	vv0
all	all	db
the	the	at
time	time	nnt1
.	.	y
Hollywood	hollywood	np1
has	have	vhz
one	one	mc1
foot	foot	nn1
in	in	ii
heaven	heaven	nn1
.	.	y
.	.	y
.	.	y
.	.	y
"	"	"
