@@150806	##	fo
Camp	camp	np1
Lee	lee	np1
,	,	y
Va	va	fw
.	.	y
was	be	vbdz
named	name	vvn
for	for	if
General	general	nnb
Robert	robert	np1
E.	e.	np1
Lee	lee	np1
.	.	y
The	the	at
camp	camp	nn1
's	's	ge
newspaper	newspaper	nn1
was	be	vbdz
named	name	vvn_jj@
Traveller	traveler	nn1
,	,	y
after	after	cs_ii
Lee	lee	np1
's	's	ge
horse	horse	nn1
.	.	y
These	these	dd2
progressive	progressive	jj
tributes	tribute	nn2
to	to	ii
the	the	at
Confederacy	confederacy	np1_nn1
's	's	ge
first	first	md
soldier	soldier	nn1
were	be	vbdr
all	all	rr21
right	right	rr22
with	with	iw
the	the	at
War	war	nn1
Department	department	nn1
,	,	y
but	but	ccb
when	when	rrq_cs
the	the	at
camp	camp	nn1
's	's	ge
quartermaster	quartermaster	nn1
corps	corps	nn
submitted	submit	vvd_vvn
its	its	appge
proposed	propose	jj
insignia	insignia	nn1
last	last	md
week	week	nnt1
the	the	at
Department	department	nn1
turned	turn	vvd
it	it	pph1
down	down	rp
cold	cold	jj_nn1
.	.	y
Background	background	nn1
of	of	io
the	the	at
rejected	reject	jj@
insignia	insignia	nn1
were	be	vbdr
the	the	at
Stars	star	nn2
and	and	cc
Bars	bar	nn2
of	of	io
the	the	at
Confederate	confederate	nn1
flag	flag	nn1
.	.	y
