@@171021	##	fo
Some	some	dd
time	time	nnt1
late	late	rr_jj
in	in	ii
1949	1949	mc
,	,	y
the	the	at
War	war	nn1
Department	department	nn1
announced	announce	vvd_vvn
last	last	md
week	week	nnt1
,	,	y
it	it	pph1
will	will	vm
bring	bring	vvi
back	back	rp
from	from	ii
overseas	overseas	rl
the	the	at
bodies	body	nn2
of	of	io
nine	nine	mc
men	man	nn2
,	,	y
one	one	mc1
from	from	ii
each	each	dd1
operation	operation	nn1
area	area	nn1
of	of	io
World	world	nn1
War	war	nn1
II	ii	mc
,	,	y
From	from	ii
these	these	dd2
nine	nine	mc
,	,	y
representing	represent	vvg
the	the	at
17,000	17,000	mc
soldiers	soldier	nn2
,	,	y
sailors	sailor	nn2
and	and	cc
marines	marine	nn2
whose	whose	ddqge
bodies	body	nn2
remain	remain	vv0
unidentified	unidentified	jj
,	,	y
one	one	pn1
will	will	vm
be	be	vbi
selected	select	vvn
in	in	ii
strictest	strict	jjt
secrecy	secrecy	nn1
.	.	y
This	this	dd1
body	body	nn1
will	will	vm
be	be	vbi
buried	bury	vvn
beside	beside	ii
the	the	at
Unknown	unknown	jj
Soldier	soldier	nn1
of	of	io
World	world	nn1
War	war	nn1
I	i	zz1%_mc1%
in	in	ii
the	the	at
tomb	tomb	nn1
at	at	ii
Arlington	arlington	np1
National	national	jj
Cemetery	cemetery	nn1
,	,	y
beneath	beneath	ii
the	the	at
inscription	inscription	nn1
:	:	y
"	"	"
Here	here	rl
rests	rest	vvz_nn2
in	in	ii
honored	honor	jj@
glory	glory	nn1
an	an	at1
American	american	jj
soldier	soldier	nn1
known	know	vvn
but	but	ccb
to	to	ii
God	god	np1
.	.	y
"	"	"
