@@174807	##	fo
Senator	senator	nnb
Eduardo	eduardo	np1
Chibas	chibas	np2	
,	,	y
Cuba	cuba	np1
's	's	ge_vbz
pint-size	pint-size	jj
,	,	y
pistol-packing	pistol-packing	jj_nn1
politico	politico	nn1
,	,	y
has	have	vhz
fought	fight	vvn
two	two	mc
gun	gun	nn1
duels	duel	nn2_vvz
(	(	y
nobody	nobody	pn1
hurt	hurt	jj_vvn_vvd
)	)	y
and	and	cc
a	a	at1
saber	saber	nn1
duel	duel	nn1
(	(	y
one	one	mc1
wound	wind	nn1
,	,	y
Mercurochrome	mercurochrome	jj_np1	
size	size	nn1
)	)	y
.	.	y
A	a	at1
fortnight	fortnight	nnt1
ago	ago	ra
he	he	pphs1
flourished	flourish	vvd
a	a	at1
weapon	weapon	nn1
again	again	rt
.	.	y
During	during	ii
Havana	havana	np1
's	's	ge
meat	meat	nn1
riots	riot	nn2
(	(	y
TiME	time	nnt1
,	,	y
June	june	npm1
18	18	mc
)	)	y
,	,	y
police	police	nn2
used	use	jj_vvd_vvn
tear	tear	nn1
gas	gas	nn1
freely	freely	rr
.	.	y
Burning	burn	vvg_jj
with	with	iw
indignation	indignation	nn1
and	and	cc
clutching	clutch	vvg
a	a	at1
small	small	jj
revolver	revolver	nn1
(	(	y
see	see	vv0
cut	cut	nn1_jj@
)	)	y
,	,	y
the	the	at
Senator	senator	nn1
dashed	dash	vvn_vvd
into	into	ii
the	the	at
melee	melee	nn1
.	.	y
"	"	"
Shoot	shoot	vv0
me	me	ppio1
too	too	rr@
!	!	!
"	"	"
he	he	pphs1
shouted	shout	vvd
to	to	ii
the	the	at
police	police	nn2
.	.	y
They	they	pphs2
declined	decline	vvd
.	.	y
