@@157949	##	fo
For	for	rt41
the	the	rt42
time	time	rt43
being	be	rt44
the	the	at
U.S.	u.s.-	np1
Army	army	nn1
had	have	vhd
its	its	appge
manpower	manpower	nn1
problem	problem	nn1
under	under	ii
control	control	nn1
.	.	y
Last	last	md
week	week	nnt1
it	it	pph1
had	have	vhd
a	a	at1
cushion	cushion	nn1
of	of	io
150,000	150,000	mc
beyond	beyond	ii
its	its	appge
planned	planned	jj@
strength	strength	nn1
(	(	y
7,700,000	7,700,000	mc	
)	)	y
.	.	y
<P>	<p>	null	
But	but	ccb
this	this	dd1
extra	extra	jj
margin	margin	nn1
of	of	io
manpower	manpower	nn1
would	would	vm
bring	bring	vvi
no	no	at
cobwebs	cobweb	nn2
to	to	ii
U.S.	u.s.-	np1
draft	draft	nn1_vv0
boards	board	nn2
.	.	y
Last	last	md
week	week	nnt1
the	the	at
Navy	navy	nn1
asked	ask	vvd
Selective	selective	jj
Service	service	nn1
for	for	if
194,000	194,000	mc
more	more	dar
men	man	nn2
by	by	ii
year	year	nnt1
's	's	ge
end	end	nn1
than	than	csn
it	it	pph1
had	have	vhd
originally	originally	rr
asked	ask	vvn
(	(	y
new	new	jj
total	total	nn1_jj
:	:	y
3,200,000	3,200,000	mc	
)	)	y
.	.	y
Reason	reason	nn1_vv0@
for	for	if
the	the	at
Navy	navy	nn1
's	's	ge
new	new	jj
draft	draft	nn1
:	:	y
the	the	at
speedup	speedup	nn1
in	in	ii
the	the	at
Pacific	pacific	np1
war	war	nn1
.	.	y
