@@168716	##	fo
In	in	ii
a	a	at1
battered	battered	jj
Norman	norman	jj
town	town	nn1
,	,	y
zealous	zealous	jj
U.S.	u.s.-	np1
sanitary	sanitary	jj
officers	officer	nn2
pursued	pursue	vvd_vvn
a	a	at1
putrid	putrid	jj
smell	smell	nn1
.	.	y
They	they	pphs2
arrived	arrive	vvd
at	at	ii
a	a	at1
storehouse	storehouse	nn1
,	,	y
staggered	stagger	vvd_vvn
back	back	rp
as	as	ii_csa
the	the	at
full	full	jj
power	power	nn1
of	of	io
10,000	10,000	mc
ripening	ripening	jj
Camembert	camembert	nn1
cheeses	cheese	nn2
oozed	ooze	vvd
out	out	rp
the	the	at
opened	open	jj%
door	door	nn1
.	.	y
The	the	at
officers	officer	nn2
commandeered	commandeer	vvd_vvn
a	a	at1
quantity	quantity	nn1
of	of	io
precious	precious	jj
gasoline	gasoline	nn1
,	,	y
saturated	saturate	vvn_vvd@
the	the	at
building	building	nn1
and	and	cc
its	its	appge
contents	content	nn2
,	,	y
stood	stand	vvd
back	back	rp
in	in	ii
satisfaction	satisfaction	nn1
as	as	csa
one	one	pn1
more	more	rgr_dar
apparent	apparent	jj
hazard	hazard	nn1
to	to	ii
the	the	at
health	health	nn1
of	of	io
troops	troop	nn2
went	go	vvd
up	up	rp
in	in	ii
smoke	smoke	nn1
.	.	y
The	the	at
frantic	frantic	jj
,	,	y
howling	howling	jj_vvg
owner	owner	nn1
did	do	vdd
not	not	xx
speak	speak	vvi
enough	enough	dd
English	english	jj_nn1
to	to	to
make	make	vvi
them	them	ppho2
understand	understand	vvi
that	that	cst
his	his	appge
stinking	stinking	jj@_nn1@
hoard	hoard	nn1_vv0
really	really	rr
smelled	smell	vvd_vvn@
just	just	rr_jj@
right	right	jj_rr_nn1
.	.	y
