@@171419	##	fo
Seven	seven	mc
foreign	foreign	jj
military	military	nn1@_jj
attachs	attachs	vvz
,	,	y
on	on	ii
an	an	at1
inspection	inspection	nn1
tour	tour	nn1
through	through	ii
a	a	at1
Canadian	canadian	jj_nn1
artillery	artillery	nn1
training	training	nn1
center	center	nn1
,	,	y
were	be	vbdr
asked	ask	vvn@
a	a	at1
recurring	recurring	jj
question	question	nn1
:	:	y
Did	do	vdd
they	they	pphs2
think	think	vvi
Russia	russia	np1
had	have	vhd
The	the	at
Bomb	bomb	nn1
yet	yet	rr
?	?	y
Their	their	appge
answers	answer	nn2
:	:	y
<P>	<p>	null	
The	the	at
American	american	jj_nn1@
:	:	y
"	"	"
I	i	ppis1
have	have	vh0
n't	n't	xx
been	be	vbn
to	to	ii
Russia	russia	np1
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Chinese	chinese	jj_np1@_nn1@
:	:	y
"	"	"
It	it	pph1
's	be	vbz
hard	hard	jj
to	to	to
say	say	vvi
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Czechoslovak	czechoslovak	nn1_jj
:	:	y
"	"	"
How	how	rrq
should	should	vm
I	i	ppis1
know	know	vvi
?	?	y
I	i	ppis1
'm	be	vbm
stationed	station	vvn
at	at	ii
Ottawa	ottawa	np1
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Frenchman	frenchman	nn1
:	:	y
"	"	"
I	i	ppis1
am	be	vbm
not	not	xx
a	a	at1
Russian	russian	jj_nn1@
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Swiss	swiss	jj
:	:	y
"	"	"
All	all	db
I	i	ppis1
can	can	vm
say	say	vvi
is	be	vbz
,	,	y
we	we	ppis2
have	have	vh0
no	no	at
atomic	atomic	jj
bomb	bomb	nn1
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Turk	turk	nn1
:	:	y
"	"	"
Myself	myself	ppx1
,	,	y
I	i	ppis1
'm	be	vbm
for	for	if
democracy	democracy	nn1
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Briton	briton	nn1
:	:	y
"	"	"
I	i	ppis1
'm	be	vbm
an	an	at1
old-fashioned	old-fashioned	jj
gentleman	gentleman	nn1
who	who	pnqs
prefers	prefer	vvz
not	not	xx
to	to	to
be	be	vbi
quoted	quote	vvn
.	.	y
"	"	"
