@@149224	##	fo
Last	last	md
Saturday	saturday	npd1
night	night	nnt1
300,000	300,000	mc
regular	regular	jj
,	,	y
National	national	jj
Guard	guard	nn1
and	and	cc
reserve	reserve	jj_vv0_nn1
soldiers	soldier	nn2
wound	wind	vvd_vvn
up	up	rp_ii@
the	the	at
first	first	md
week	week	nnt1
of	of	io
the	the	at
Army	army	nn1
's	's	ge
greatest	greatest	jjt
peacetime	peacetime	nn1
maneuvers	maneuver	nn2_vvz
and	and	cc
went	go	vvd
to	to	ii
town	town	nn1
to	to	to
act	act	vvi
like	like	ii
brutal	brutal	jj
soldiery	soldiery	nn1
on	on	ii
their	their	appge
night	night	nnt1
off	off	rp
.	.	y
In	in	ii
northern	northern	jj
New	new	np1
York	york	np1
,	,	y
where	where	cs_rrq
82,000	82,000	mc
are	be	vbr
in	in	ii
camp	camp	nn1
,	,	y
saloons	saloon	nn2
were	be	vbdr
not	not	xx
well	well	rr
attended	attend	vvn_vvd
.	.	y
Most	most	dat
soldiers	soldier	nn2
headed	head	vvn
for	for	if
soda	soda	nn1
fountains	fountain	nn2
,	,	y
fought	fight	vvd
their	their	appge
way	way	nn1
through	through	ii
such	such	da
concoctions	concoction	nn2
as	as	csa
"	"	"
General	general	jj
Drum	drum	nn1
Specials	special	nn2
"	"	"
(	(	y
marshmallow	marshmallow	vv0_nn1
sundaes	sundae	nn2
)	)	y
and	and	cc
"	"	"
First	first	md
Army	army	nn1
Maneuvers	maneuver	vvz_np1_nn2	
Splits	split	nn2_vvz
.	.	y
"	"	"
This	this	dd1
behavior	behavior	nn1
was	be	vbdz
too	too	rg
much	much	da1
for	for	if
an	an	at1
old	old	jj
Army	army	nn1
sergeant	sergeant	nn1
,	,	y
who	who	pnqs
groused	groused	vvd
to	to	ii
the	the	at
New	new	np1
York	york	np1
Times	time	nnt2
:	:	y
"	"	"
Yes	yes	uh
,	,	y
and	and	cc
they	they	pphs2
all	all	db_rr@
carry	carry	vv0
miniature	miniature	jj
cameras	camera	nn2
,	,	y
too	too	rr@
.	.	y
"	"	"
