@@158646	##	fo
The	the	at
Way	way	nn1
Ahead	ahead	rl
(	(	y
David	david	np1
Niven	niven	np1
;	;	y
TIME	time	nnt1
,	,	y
May	may	npm1
28	28	mc
)	)	y
.	.	y
<P>	<p>	null	
A	a	at1
Medal	medal	nn1
for	for	if
Benny	benny	np1
(	(	y
Dorothy	dorothy	np1
Lamour	lamour	np1	
,	,	y
Arturo	arturo	np1
de	de	np1
Cordova	cordova	np1
;	;	y
TIME	time	nnt1
,	,	y
May	may	npm1
28	28	mc
)	)	y
.	.	y
<P>	<p>	null	
San	san	np1
Pietro	pietro	np1
(	(	y
Army	army	nn1
Pictorial	pictorial	nn1_jj
Service	service	nn1
;	;	y
TIME	time	nnt1
,	,	y
May	may	npm1
21	21	mc
)	)	y
.	.	y
<P>	<p>	null	
The	the	at
Southerner	southerner	nn1
(	(	y
Zachary	zachary	np1
Scott	scott	np1
,	,	y
Betty	betty	np1
Field	field	np1_nn1
;	;	y
TIME	time	nnt1
,	,	y
May	may	npm1
21	21	mc
)	)	y
.	.	y
<P>	<p>	null	
The	the	at
Clock	clock	nn1
(	(	y
Judy	judy	np1
Garland	garland	np1
,	,	y
Robert	robert	np1
Walker	walker	np1
;	;	y
TIME	time	nnt1
,	,	y
May	may	npm1
14	14	mc
)	)	y
.	.	y
<P>	<p>	null	
Counter-Attack	counter-attack	nn1
(	(	y
Paul	paul	np1
Muni	muni	np1
,	,	y
Marguerite	marguerite	jj_nn1
Chapman	chapman	np1
;	;	y
TIME	time	nnt1
,	,	y
April	april	npm1
30	30	mc
)	)	y
.	.	y
<P>	<p>	null	
It	it	pph1
's	be	vbz
in	in	ii
the	the	at
Bag	bag	nn1
(	(	y
Fred	fred	np1
Allen	allen	np1
,	,	y
Jack	jack	np1
Benny	benny	np1
,	,	y
Robert	robert	np1
Benchley	benchley	np1
;	;	y
TIME	time	nnt1
,	,	y
April	april	npm1
23	23	mc
)	)	y
.	.	y
<P>	<p>	null	
Molly	molly	np1
and	and	cc
Me	me	ppio1
(	(	y
Grade	grade	vv0_nn1
Fields	field	nn2
,	,	y
Monty	monty	np1
Woolley	woolley	np1_nn1
;	;	y
TIME	time	nnt1
,	,	y
April	april	npm1
16	16	mc
)	)	y
.	.	y
