@@151111	##	fo
Since	since	cs
the	the	at
gates	gates	nn2
of	of	io
Sing	sing	vv0
Sing	sing	vv0
's	be	vbz
death	death	nn1
house	house	nn1
closed	close	vvd_vvn
on	on	ii
him	him	ppho1
last	last	md
May	may	npm1
,	,	y
no	no	pn121
one	one	pn122
had	have	vhd
ever	ever	rr
come	come	vvn
to	to	to
see	see	vvi
Negro	negro	nn1
Isaac	isaac	np1
Richardson	richardson	np1
,	,	y
28	28	mc
,	,	y
no	no	pn121
one	one	pn122
had	have	vhd
ever	ever	rr
written	write	vvn
him	him	ppho1
a	a	at1
letter	letter	nn1
.	.	y
But	but	ccb
the	the	at
State	state	nn1
had	have	vhd
not	not	xx
forgotten	forget	vvn
him	him	ppho1
,	,	y
nor	nor	cc
the	the	at
murder	murder	nn1
he	he	pphs1
had	have	vhd
committed	commit	vvn
during	during	ii
a	a	at1
holdup	holdup	nn1
.	.	y
Last	last	md
week	week	nnt1
the	the	at
warden	warden	nn1
notified	notify	vvd_vvn
him	him	ppho1
that	that	dd1
time	time	nnt1
had	have	vhd
come	come	vvn
for	for	if
him	him	ppho1
to	to	to
die	die	vvi
.	.	y
Said	say	vvd
Isaac	isaac	np1
Richardson	richardson	np1
:	:	y
"	"	"
This	this	dd1
is	be	vbz
a	a	at1
bright	bright	jj
sunny	sunny	jj
day	day	nnt1
for	for	if
some	some	dd
people	people	nn
but	but	ccb
not	not	xx
for	for	if
me	me	ppio1
.	.	y
"	"	"
When	when	cs_rrq
he	he	pphs1
went	go	vvd
to	to	ii
the	the	at
electric	electric	jj
chair	chair	nn1
,	,	y
he	he	pphs1
said	say	vvd
nothing	nothing	pn1
.	.	y
