@@158340	##	fo
For	for	if
33	33	mc
long	long	jj
years	year	nnt2
the	the	at
citizens	citizen	nn2
of	of	io
Ismail	ismail	np1
,	,	y
Bessarabian	bessarabian	jj
city	city	nn1
on	on	ii
the	the	at
lower	low	jjr
Danube	danube	np1
,	,	y
have	have	vh0
shared	share	vvn
a	a	at1
suppressed	suppress	jj@
desire	desire	nn1
.	.	y
In	in	ii
1912	1912	mc
they	they	pphs2
ordered	order	vvd
a	a	at1
statue	statue	nn1
of	of	io
Catherine	catherine	np1
the	the	at
Great	great	jj
's	be	vbz_ge
famed	famed	jj
General	general	nnb
Suvorov	suvorov	np1
,	,	y
Russian	russian	jj
hero	hero	nn1
who	who	pnqs
liberated	liberate	vvd
the	the	at
city	city	nn1
from	from	ii
the	the	at
Turks	turk	nn2
.	.	y
In	in	ii
nearby	nearby	jj_rl
Odessa	odessa	np1
a	a	at1
suitable	suitable	jj
equestrian	equestrian	jj
statue	statue	nn1
of	of	io
the	the	at
general	general	nn1
was	be	vbdz
made	make	vvn
,	,	y
and	and	cc
was	be	vbdz
ready	ready	jj
for	for	if
shipment	shipment	nn1
when	when	cs_rrq
World	world	nn1
War	war	nn1
I	i	ppis1
broke	break	vvd
out	out	rp
.	.	y
When	when	cs
that	that	dd1
war	war	nn1
was	be	vbdz
finished	finish	vvn
,	,	y
Ismail	ismail	np1
was	be	vbdz
no	no	rr21
longer	long	rr22
part	part	nn1
of	of	io
the	the	at
Russian	russian	jj
Empire	empire	nn1
,	,	y
and	and	cc
the	the	at
new	new	jj
Red	red	jj_nn1@
Russia	russia	np1
was	be	vbdz
not	not	xx
interested	interested	jj
in	in	ii
the	the	at
memory	memory	nn1
of	of	io
Tsarist	tsarist	jj
heroes	hero	nn2
.	.	y
<P>	<p>	null	
The	the	at
bronze	bronze	nn1
General	general	nn1
,	,	y
lying	lie	vvg
on	on	ii_rp@
his	his	appge
side	side	nn1
,	,	y
bided	bide	vvd
his	his	appge
time	time	nnt1
in	in	ii
an	an	at1
Odessa	odessa	np1
cellar	cellar	nn1
.	.	y
Last	last	md
week	week	nnt1
,	,	y
with	with	iw
Ismail	ismail	np1
again	again	rt
Russian	russian	jj
and	and	cc
Russia	russia	np1
again	again	rt
interested	interested	jj
in	in	ii
its	its	appge
heroes	hero	nn2
of	of	io
the	the	at
past	past	nn1
,	,	y
the	the	at
General	general	nn1
was	be	vbdz
hoisted	hoist	vvn
out	out	ii21
of	of	ii22
his	his	appge
hideout	hideout	nn1
,	,	y
dusted	dust	vvd_vvn
off	off	rp
and	and	cc
readied	ready	vvn_vvd
for	for	if
his	his	appge
120-mile	120-mile	jj	
journey	journey	nn1
to	to	ii
Ismail	ismail	np1
's	's	ge
public	public	jj_nn1
square	square	nn1
.	.	y
